"","seqnames","start","end","width","strand","source","type","score","phase","circ_id","circ_type","bsj","fsj","junc_ratio","gene_id","gene_name"
"1","NW_017738920.1",525356,528990,3635,"+","CIRIquant","circRNA",0.0641,NA,"NW_017738920.1:525356|528990","exon","4.000","0.000","1.000","gene-PRRC2C","PRRC2C"
"2","NW_017738920.1",836342,864568,28227,"+","CIRIquant","circRNA",0.0481,NA,"NW_017738920.1:836342|864568","exon","3.000","0.000","1.000","gene-DNM3","DNM3"
"3","NW_017738920.1",1183487,1193368,9882,"+","CIRIquant","circRNA",0.016,NA,"NW_017738920.1:1183487|1193368","exon","1.000","0.000","1.000","gene-SUCO","SUCO"
"4","NW_017738920.1",1199766,1205197,5432,"+","CIRIquant","circRNA",0.0481,NA,"NW_017738920.1:1199766|1205197","exon","3.000","2.000","0.750","gene-SUCO","SUCO"
"5","NW_017738920.1",1202592,1205197,2606,"+","CIRIquant","circRNA",0.016,NA,"NW_017738920.1:1202592|1205197","exon","1.000","1.000","0.667","gene-SUCO","SUCO"
"6","NW_017738920.1",2062075,2063903,1829,"+","CIRIquant","circRNA",0.0481,NA,"NW_017738920.1:2062075|2063903","exon","3.000","3.000","0.667","gene-RABGAP1L","RABGAP1L"
"7","NW_017738920.1",2095318,2139116,43799,"+","CIRIquant","circRNA",0.016,NA,"NW_017738920.1:2095318|2139116","exon","1.000","0.000","1.000","gene-RABGAP1L","RABGAP1L"
"8","NW_017738920.1",2134512,2139116,4605,"+","CIRIquant","circRNA",0.0802,NA,"NW_017738920.1:2134512|2139116","exon","5.000","4.000","0.714","gene-RABGAP1L","RABGAP1L"
"9","NW_017738920.1",3110051,3122626,12576,"-","CIRIquant","circRNA",0.016,NA,"NW_017738920.1:3110051|3122626","exon","1.000","13.000","0.133","gene-RFWD2","RFWD2"
"10","NW_017738920.1",3122491,3127038,4548,"-","CIRIquant","circRNA",0.016,NA,"NW_017738920.1:3122491|3127038","exon","1.000","21.000","0.087","gene-RFWD2","RFWD2"
"11","NW_017738920.1",3122491,3135452,12962,"-","CIRIquant","circRNA",0.0802,NA,"NW_017738920.1:3122491|3135452","exon","5.000","0.000","1.000","gene-RFWD2","RFWD2"
"12","NW_017738920.1",3143875,3145707,1833,"-","CIRIquant","circRNA",0.016,NA,"NW_017738920.1:3143875|3145707","exon","1.000","0.000","1.000","gene-RFWD2","RFWD2"
"13","NW_017738920.1",3159020,3172693,13674,"-","CIRIquant","circRNA",0.0641,NA,"NW_017738920.1:3159020|3172693","exon","4.000","23.000","0.258","gene-RFWD2","RFWD2"
"14","NW_017738920.1",3159020,3179011,19992,"-","CIRIquant","circRNA",0.3368,NA,"NW_017738920.1:3159020|3179011","exon","21.000","0.000","1.000","gene-RFWD2","RFWD2"
