"","seqnames","start","end","width","strand","source","type","score","phase","circ_id","circ_type","bsj","fsj","junc_ratio","gene_id","gene_name"
"1","NW_017738920.1",1926502,1933977,7476,"-","CIRIquant","circRNA",0.0147,NA,"NW_017738920.1:1926502|1933977","exon","1.000","4.000","0.333","gene-RC3H1","RC3H1"
"2","NW_017738920.1",2077916,2103715,25800,"+","CIRIquant","circRNA",0.0295,NA,"NW_017738920.1:2077916|2103715","exon","2.000","1.000","0.800","gene-RABGAP1L","RABGAP1L"
"3","NW_017738920.1",2095318,2139116,43799,"+","CIRIquant","circRNA",0.0884,NA,"NW_017738920.1:2095318|2139116","exon","6.000","5.000","0.706","gene-RABGAP1L","RABGAP1L"
"4","NW_017738920.1",2099013,2139116,40104,"+","CIRIquant","circRNA",0.0147,NA,"NW_017738920.1:2099013|2139116","exon","1.000","7.000","0.222","gene-RABGAP1L","RABGAP1L"
"5","NW_017738920.1",2343122,2376160,33039,"+","CIRIquant","circRNA",0.0147,NA,"NW_017738920.1:2343122|2376160","exon","1.000","10.000","0.167","gene-RABGAP1L","RABGAP1L"
"6","NW_017738920.1",2518886,2520314,1429,"+","CIRIquant","circRNA",0.0737,NA,"NW_017738920.1:2518886|2520314","exon","5.000","11.000","0.476","gene-TNN","TNN"
"7","NW_017738920.1",2520051,2522309,2259,"+","CIRIquant","circRNA",0.059,NA,"NW_017738920.1:2520051|2522309","exon","4.000","3.000","0.727","gene-TNN","TNN"
"8","NW_017738920.1",3099554,3127038,27485,"-","CIRIquant","circRNA",0.0442,NA,"NW_017738920.1:3099554|3127038","exon","3.000","5.000","0.545","gene-RFWD2","RFWD2"
"9","NW_017738920.1",3159020,3172693,13674,"-","CIRIquant","circRNA",0.1327,NA,"NW_017738920.1:3159020|3172693","exon","9.000","13.000","0.581","gene-RFWD2","RFWD2"
"10","NW_017738920.1",3166950,3179011,12062,"-","CIRIquant","circRNA",0.2801,NA,"NW_017738920.1:3166950|3179011","exon","19.000","26.000","0.594","gene-RFWD2","RFWD2"
"11","NW_017738920.1",3453989,3461331,7343,"+","CIRIquant","circRNA",0.059,NA,"NW_017738920.1:3453989|3461331","exon","4.000","0.000","1.000","gene-PAPPA2","PAPPA2"
"12","NW_017738920.1",4460465,4461661,1197,"-","CIRIquant","circRNA",0.0295,NA,"NW_017738920.1:4460465|4461661","exon","2.000","56.000","0.067","gene-SEC16B","SEC16B"
"13","NW_017738920.1",5256312,5318737,62426,"-","CIRIquant","circRNA",0.059,NA,"NW_017738920.1:5256312|5318737","intron","4.000","3.000","0.727","gene-ABL2","ABL2"
"14","NW_017738920.1",5269062,5270491,1430,"-","CIRIquant","circRNA",0.0147,NA,"NW_017738920.1:5269062|5270491","exon","1.000","4.000","0.333","gene-ABL2","ABL2"
"15","NW_017738920.1",5456179,5456413,235,"+","CIRIquant","circRNA",0.0147,NA,"NW_017738920.1:5456179|5456413","exon","1.000","0.000","1.000","gene-AXDND1","AXDND1"
"16","NW_017738920.1",5718324,5722317,3994,"+","CIRIquant","circRNA",0.0737,NA,"NW_017738920.1:5718324|5722317","exon","5.000","8.000","0.556","gene-CEP350","CEP350"
"17","NW_017738920.1",6263900,6267587,3688,"+","CIRIquant","circRNA",0.0147,NA,"NW_017738920.1:6263900|6267587","exon","1.000","2.000","0.500","gene-XPR1","XPR1"
"18","NW_017738920.1",6520907,6523477,2571,"+","CIRIquant","circRNA",0.0442,NA,"NW_017738920.1:6520907|6523477","intergenic","3.000","0.000","1.000",NA,NA
"19","NW_017738920.1",6636817,6721236,84420,"+","CIRIquant","circRNA",0.0295,NA,"NW_017738920.1:6636817|6721236","exon","2.000","3.000","0.571","gene-CACNA1E","CACNA1E"
"20","NW_017738920.1",6778011,6780643,2633,"+","CIRIquant","circRNA",0.0737,NA,"NW_017738920.1:6778011|6780643","exon","5.000","0.000","1.000","gene-CACNA1E","CACNA1E"
"21","NW_017738920.1",7263380,7263638,259,"-","CIRIquant","circRNA",0.0295,NA,"NW_017738920.1:7263380|7263638","exon","2.000","2952.000","0.001","gene-GLUL","GLUL"
"22","NW_017738920.1",7564455,7568107,3653,"+","CIRIquant","circRNA",0.0147,NA,"NW_017738920.1:7564455|7568107","exon","1.000","3.000","0.400","gene-DHX9","DHX9"
