"Image_ID","Circle_ID","Chr","start","end","total_exp","isoform_number","isoform_exp","isoform_length","isoform_state","isoform_cirexon"
"mpi3_1","scaffold0029:10030190|10033600","scaffold0029",10030190,10033600,73,1,73,308,"Full","10030190-10030316,10033420-10033600,"
"mpi3_2","scaffold0002:4141344|4190473","scaffold0002",4141344,4190473,13,1,13,276,"Break","4141344-4141429,0-0,4190285-4190473,"
"mpi3_3","scaffold0023:12461746|12470501","scaffold0023",12461746,12470501,12,1,12,127,"Break","12461746-12461865,0-0,12470496-12470501,"
"mpi3_4","scaffold0020:2369379|2371046","scaffold0020",2369379,2371046,25,1,25,365,"Full","2369379-2369558,2370862-2371046,"
"mpi3_5","scaffold0007:16535623|16538481","scaffold0007",16535623,16538481,27,1,27,232,"Full","16535623-16535738,16538366-16538481,"
"mpi3_6","scaffold0018:51576798|51596667","scaffold0018",51576798,51596667,17,1,17,328,"Break","51576798-51576898,51577800-51577884,0-0,51581727-51581783,51593718-51593770,51596637-51596667,"
"mpi3_7","scaffold0018:44641429|44646361","scaffold0018",44641429,44646361,112,1,112,265,"Break","44641429-44641589,44642217-44642313,0-0,44646356-44646361,"
"mpi3_8","scaffold0017:56025369|56027187","scaffold0017",56025369,56027187,14,1,14,361,"Full","56025369-56025510,56025738-56025824,56027056-56027187,"
"mpi3_9","scaffold0019:10708421|10713551","scaffold0019",10708421,10713551,10,1,10,182,"Break","10708421-10708503,0-0,10713454-10713551,"
"mpi3_10","scaffold0013:25994040|26000374","scaffold0013",25994040,26000374,19,1,19,388,"Full","25994040-25994185,25996940-25997057,26000251-26000374,"
"mpi3_12","scaffold0003:43468038|43476263","scaffold0003",43468038,43476263,11,1,11,263,"Break","43468038-43468163,0-0,43476128-43476263,"
"mpi3_13","scaffold0005:77536492|77540954","scaffold0005",77536492,77540954,12,1,12,160,"Break","77536492-77536497,0-0,77540540-77540618,77540881-77540954,"
"mpi3_14","scaffold0015:1292073|1292416","scaffold0015",1292073,1292416,30,1,30,344,"Full","1292073-1292416,"
"mpi3_15","scaffold0022:15579142|15580802","scaffold0022",15579142,15580802,31,1,31,260,"Full","15579142-15579307,15580709-15580802,"
"mpi3_16","scaffold0024:6695822|6697452","scaffold0024",6695822,6697452,26,1,26,262,"Full","6695822-6695934,6697304-6697452,"
"mpi3_18","scaffold0007:87892843|87900376","scaffold0007",87892843,87900376,18,1,18,274,"Break","87892843-87892927,87894034-87894084,0-0,87900240-87900376,"
"mpi3_19","scaffold0020:34179900|34180183","scaffold0020",34179900,34180183,21,1,21,284,"Full","34179900-34180183,"
"mpi3_20","scaffold0011:5185703|5204580","scaffold0011",5185703,5204580,29,1,29,214,"Full","5185703-5185807,5204472-5204580,"
"mpi3_21","scaffold0019:42450872|42451298","scaffold0019",42450872,42451298,591,2,543,228,"Full","42450872-42450970,42451170-42451298,"
"mpi3_21","scaffold0019:42450872|42451298","scaffold0019",42450872,42451298,591,2,47,427,"Full","42450872-42451298,"
"mpi3_22","scaffold0015:44132820|44140120","scaffold0015",44132820,44140120,12,1,12,382,"Break","44132820-44132875,44133640-44133690,44135122-44135201,0-0,44137358-44137438,44140008-44140120,"
"mpi3_23","scaffold0019:42489725|42490357","scaffold0019",42489725,42490357,220,1,220,322,"Full","42489725-42489958,42490270-42490357,"
"mpi3_24","scaffold0001:51337202|51338748","scaffold0001",51337202,51338748,49,1,49,300,"Full","51337202-51337360,51338608-51338748,"
"mpi3_25","scaffold0004:61560454|61573304","scaffold0004",61560454,61573304,16,1,16,336,"Break","61560454-61560572,0-0,61565470-61565541,61572641-61572734,61573255-61573304,"
"mpi3_27","scaffold0031:8632618|8634675","scaffold0031",8632618,8634675,25,1,25,330,"Break","8632618-8632748,0-0,8634478-8634675,"
"mpi3_28","scaffold0010:7810803|7826726","scaffold0010",7810803,7826726,10,1,10,171,"Break","7810803-7810808,0-0,7823761-7823832,7826635-7826726,"
"mpi3_29","scaffold0002:112995177|113010016","scaffold0002",112995177,113010016,18,1,18,314,"Break","112995177-112995269,0-0,113006650-113006743,113009891-113010016,"
"mpi3_30","scaffold0023:3213458|3214490","scaffold0023",3213458,3214490,58,1,58,219,"Full","3213458-3213563,3214378-3214490,"
"mpi3_31","scaffold0003:92857733|92860163","scaffold0003",92857733,92860163,15,1,15,314,"Full","92857733-92857845,92859963-92860163,"
"mpi3_32","scaffold0006:48512690|48529270","scaffold0006",48512690,48529270,19,1,19,314,"Break","48512690-48512790,0-0,48529059-48529270,"
"mpi3_33","scaffold0004:41767115|41767507","scaffold0004",41767115,41767507,130,1,130,248,"Full","41767115-41767239,41767385-41767507,"
"mpi3_34","scaffold0032:1922869|1923308","scaffold0032",1922869,1923308,12,1,12,260,"Full","1922869-1923017,1923198-1923308,"
"mpi3_35","scaffold0001:65393186|65402566","scaffold0001",65393186,65402566,16,1,16,216,"Break","65393186-65393309,0-0,65402476-65402566,"
"mpi3_36","scaffold0005:98772064|98778767","scaffold0005",98772064,98778767,24,1,24,286,"Full","98772064-98772141,98772841-98772885,98775261-98775362,98778707-98778767,"
"mpi3_37","scaffold0003:90282835|90283527","scaffold0003",90282835,90283527,18,1,18,148,"Full","90282835-90282903,90283449-90283527,"
"mpi3_38","scaffold0005:1008421|1010921","scaffold0005",1008421,1010921,85,1,85,76,"Break","1008421-1008489,0-0,1010916-1010921,"
"mpi3_39","scaffold0004:47801791|47805903","scaffold0004",47801791,47805903,18,1,18,308,"Full","47801791-47801953,47805759-47805903,"
"mpi3_40","scaffold0003:70893986|70895773","scaffold0003",70893986,70895773,22,1,22,344,"Full","70893986-70894092,70895537-70895773,"
"mpi3_41","scaffold0014:1949229|1991649","scaffold0014",1949229,1991649,11,1,11,110,"Full","1949229-1949234,1991546-1991649,"
"mpi3_42","scaffold0005:3184615|3189288","scaffold0005",3184615,3189288,229,1,229,340,"Full","3184615-3184739,3187614-3187754,3189215-3189288,"
"mpi3_43","scaffold0013:3242343|3247018","scaffold0013",3242343,3247018,50,1,50,244,"Full","3242343-3242445,3245510-3245578,3246947-3247018,"
"mpi3_44","scaffold0003:7357666|7387677","scaffold0003",7357666,7387677,16,1,16,364,"Break","7357666-7357797,7359259-7359323,0-0,7387083-7387162,7387592-7387677,"
"mpi3_46","scaffold0003:7346249|7359323","scaffold0003",7346249,7359323,21,1,21,325,"Break","7346249-7346375,0-0,7357666-7357797,7359259-7359323,"
"mpi3_47","scaffold0006:70806628|70817906","scaffold0006",70806628,70817906,10,1,10,220,"Break","70806628-70806751,0-0,70817812-70817906,"
"mpi3_48","scaffold0029:1984097|1986134","scaffold0029",1984097,1986134,23,1,23,382,"Full","1984097-1984254,1985793-1985884,1986003-1986134,"
"mpi3_49","scaffold0002:24130752|24133229","scaffold0002",24130752,24133229,23,1,23,346,"Break","24130752-24130924,0-0,24133058-24133229,"
"mpi3_50","scaffold0012:55104383|55107318","scaffold0012",55104383,55107318,17,1,17,172,"Break","55104383-55104388,0-0,55107154-55107318,"
"mpi3_51","scaffold0021:8893224|8894996","scaffold0021",8893224,8894996,22,1,22,344,"Full","8893224-8893435,8894865-8894996,"
"mpi3_52","scaffold0010:74415353|74416516","scaffold0010",74415353,74416516,56,1,56,325,"Full","74415353-74415542,74416382-74416516,"
"mpi3_53","scaffold0011:21568513|21574123","scaffold0011",21568513,21574123,10,1,10,191,"Full","21568513-21568590,21574011-21574123,"
"mpi3_54","scaffold0010:72843232|72846175","scaffold0010",72843232,72846175,11,1,11,329,"Full","72843232-72843427,72846043-72846175,"
"mpi3_55","scaffold0011:73207677|73207952","scaffold0011",73207677,73207952,10,1,10,276,"Full","73207677-73207952,"
"mpi3_56","scaffold0003:68561331|68566010","scaffold0003",68561331,68566010,12,1,12,96,"Break","68561331-68561336,0-0,68565922-68566010,"
"mpi3_57","scaffold0020:28443801|28463478","scaffold0020",28443801,28463478,114,1,114,276,"Full","28443801-28443904,28457226-28457320,28463402-28463478,"
"mpi3_58","scaffold0015:15944708|15946897","scaffold0015",15944708,15946897,17,1,17,274,"Full","15944708-15944823,15946740-15946897,"
"mpi3_59","scaffold0040:968576|980883","scaffold0040",968576,980883,36,1,36,243,"Full","968576-968643,968751-968838,980797-980883,"
"mpi3_60","scaffold0005:94125263|94125987","scaffold0005",94125263,94125987,14,1,14,342,"Full","94125263-94125423,94125807-94125987,"
"mpi3_61","scaffold0006:8886691|8887150","scaffold0006",8886691,8887150,26,1,26,274,"Full","8886691-8886756,8886943-8887150,"
"mpi3_62","scaffold0019:27623102|27626923","scaffold0019",27623102,27626923,216,1,216,229,"Full","27623102-27623274,27626868-27626923,"
