"","seqnames","start","end","width","strand","source","type","score","phase","circ_id","circ_type","bsj","fsj","junc_ratio","gene_id"
"1","scaffold0001",67667,77417,9751,"-","CIRIquant","circRNA",0.0523,NA,"scaffold0001:67667|77417","exon","4.000","12.000","0.400","ENSMPIG00001000124241"
"2","scaffold0001",67667,80271,12605,"-","CIRIquant","circRNA",0.0262,NA,"scaffold0001:67667|80271","exon","2.000","6.000","0.400","ENSMPIG00001000124241"
"3","scaffold0001",102084,114029,11946,"-","CIRIquant","circRNA",0.0916,NA,"scaffold0001:102084|114029","exon","7.000","0.000","1.000","ENSMPIG00001000124241"
"4","scaffold0001",286914,287076,163,"+","CIRIquant","circRNA",0.0131,NA,"scaffold0001:286914|287076","exon","1.000","0.000","1.000","ENSMPIG00001000423243"
"5","scaffold0001",357531,362767,5237,"-","CIRIquant","circRNA",0.2747,NA,"scaffold0001:357531|362767","exon","21.000","1.000","0.977","ENSMPIG00001000324241"
"6","scaffold0001",357531,366894,9364,"-","CIRIquant","circRNA",0.0523,NA,"scaffold0001:357531|366894","intron","4.000","0.000","1.000","ENSMPIG00001000324241"
"7","scaffold0001",623501,639909,16409,"+","CIRIquant","circRNA",0.0523,NA,"scaffold0001:623501|639909","exon","4.000","5.000","0.615","ENSMPIG00001000916243,ENSMPIG00001000700244,ENSMPIG00001000805243"
"8","scaffold0001",667847,669556,1710,"+","CIRIquant","circRNA",0.0262,NA,"scaffold0001:667847|669556","exon","2.000","1.000","0.800","ENSMPIG00001000916243,ENSMPIG00001000700244,ENSMPIG00001000805243"
"9","scaffold0001",697841,704141,6301,"+","CIRIquant","circRNA",0.314,NA,"scaffold0001:697841|704141","exon","24.000","5.000","0.906","ENSMPIG00001000916243,ENSMPIG00001000700244,ENSMPIG00001000805243"
"10","scaffold0001",697910,704141,6232,"+","CIRIquant","circRNA",0.0262,NA,"scaffold0001:697910|704141","exon","2.000","26.000","0.133","ENSMPIG00001000916243,ENSMPIG00001000700244,ENSMPIG00001000805243"
"11","scaffold0001",942162,942561,400,"+","CIRIquant","circRNA",0.0392,NA,"scaffold0001:942162|942561","intergenic","3.000","1.000","0.857",NA
"12","scaffold0001",952499,952729,231,"+","CIRIquant","circRNA",0.1177,NA,"scaffold0001:952499|952729","exon","9.000","83.000","0.178","ENSMPIG00001001124241"
"13","scaffold0001",952499,959092,6594,"+","CIRIquant","circRNA",0.785,NA,"scaffold0001:952499|959092","intron","60.000","20.000","0.857","ENSMPIG00001001124241"
"14","scaffold0001",952499,988058,35560,"+","CIRIquant","circRNA",0.0916,NA,"scaffold0001:952499|988058","exon","7.000","0.000","1.000","ENSMPIG00001001124241"
"15","scaffold0001",958955,988058,29104,"+","CIRIquant","circRNA",0.0785,NA,"scaffold0001:958955|988058","intron","6.000","1.000","0.923","ENSMPIG00001001124241"
"16","scaffold0001",981937,988058,6122,"+","CIRIquant","circRNA",0.1308,NA,"scaffold0001:981937|988058","exon","10.000","10.000","0.667","ENSMPIG00001001124241"
