"","seqnames","start","end","width","strand","source","type","score","phase","circ_id","circ_type","bsj","fsj","junc_ratio","gene_id"
"1","scaffold0001",46253,48503,2251,"-","CIRIquant","circRNA",0.3585,NA,"scaffold0001:46253|48503","exon","5.000","3.000","0.769","ENSMFUG00001000316243"
"2","scaffold0001",61200,63571,2372,"-","CIRIquant","circRNA",0.2151,NA,"scaffold0001:61200|63571","exon","3.000","5.000","0.545","ENSMFUG00001000316243"
"3","scaffold0001",236852,242323,5472,"+","CIRIquant","circRNA",0.0717,NA,"scaffold0001:236852|242323","intron","1.000","17.000","0.105","ENSMFUG00001001620243"
"4","scaffold0001",242151,242323,173,"+","CIRIquant","circRNA",0.2868,NA,"scaffold0001:242151|242323","exon","4.000","22.000","0.267","ENSMFUG00001001620243"
"5","scaffold0001",242551,242746,196,"+","CIRIquant","circRNA",0.3585,NA,"scaffold0001:242551|242746","exon","5.000","33.000","0.233","ENSMFUG00001001620243"
"6","scaffold0001",247593,247830,238,"+","CIRIquant","circRNA",0.2151,NA,"scaffold0001:247593|247830","intergenic","3.000","5.000","0.545",NA
"7","scaffold0001",262459,274972,12514,"-","CIRIquant","circRNA",0.0717,NA,"scaffold0001:262459|274972","exon","1.000","314.000","0.006","ENSMFUG00001001722243"
"8","scaffold0001",264142,267208,3067,"-","CIRIquant","circRNA",0.7887,NA,"scaffold0001:264142|267208","exon","11.000","30.000","0.423","ENSMFUG00001001722243"
"9","scaffold0001",265468,267208,1741,"-","CIRIquant","circRNA",0.2868,NA,"scaffold0001:265468|267208","exon","4.000","13.000","0.381","ENSMFUG00001001722243"
"10","scaffold0001",267144,272027,4884,"-","CIRIquant","circRNA",0.1434,NA,"scaffold0001:267144|272027","exon","2.000","0.000","1.000","ENSMFUG00001001722243"
"11","scaffold0001",267623,272027,4405,"-","CIRIquant","circRNA",0.4302,NA,"scaffold0001:267623|272027","exon","6.000","18.000","0.400","ENSMFUG00001001722243"
