"","seqnames","start","end","width","strand","source","type","score","phase","circ_id","circ_type","bsj","fsj","junc_ratio","gene_id"
"1","scaffold0001",46253,63571,17319,"-","CIRIquant","circRNA",1.0534,NA,"scaffold0001:46253|63571","exon","5.000","1.000","0.909","ENSMFUG00001000316243"
"2","scaffold0001",61200,63571,2372,"-","CIRIquant","circRNA",0.632,NA,"scaffold0001:61200|63571","exon","3.000","0.000","1.000","ENSMFUG00001000316243"
"3","scaffold0001",80798,80949,152,"-","CIRIquant","circRNA",0.4214,NA,"scaffold0001:80798|80949","exon","2.000","0.000","1.000","ENSMFUG00001000405243"
"4","scaffold0001",234428,238553,4126,"+","CIRIquant","circRNA",0.2107,NA,"scaffold0001:234428|238553","exon","1.000","5.000","0.286","ENSMFUG00001001620243"
"5","scaffold0001",239667,239871,205,"+","CIRIquant","circRNA",0.4214,NA,"scaffold0001:239667|239871","exon","2.000","19.000","0.174","ENSMFUG00001001620243"
"6","scaffold0001",243845,244292,448,"+","CIRIquant","circRNA",1.0534,NA,"scaffold0001:243845|244292","exon","5.000","9.000","0.526","ENSMFUG00001001620243"
"7","scaffold0001",244708,247572,2865,"+","CIRIquant","circRNA",1.0534,NA,"scaffold0001:244708|247572","exon","5.000","8.000","0.556","ENSMFUG00001001620243"
"8","scaffold0001",249230,249559,330,"+","CIRIquant","circRNA",0.632,NA,"scaffold0001:249230|249559","exon","3.000","23.000","0.207","ENSMFUG00001001620243"
"9","scaffold0001",265468,267208,1741,"-","CIRIquant","circRNA",0.2107,NA,"scaffold0001:265468|267208","exon","1.000","2.000","0.500","ENSMFUG00001001722243"
"10","scaffold0001",265468,267826,2359,"-","CIRIquant","circRNA",1.6854,NA,"scaffold0001:265468|267826","exon","8.000","0.000","1.000","ENSMFUG00001001722243"
"11","scaffold0001",267144,267826,683,"-","CIRIquant","circRNA",1.4748,NA,"scaffold0001:267144|267826","exon","7.000","0.000","1.000","ENSMFUG00001001722243"
"12","scaffold0001",267144,272027,4884,"-","CIRIquant","circRNA",1.4748,NA,"scaffold0001:267144|272027","exon","7.000","0.000","1.000","ENSMFUG00001001722243"
"13","scaffold0001",267623,272027,4405,"-","CIRIquant","circRNA",1.6854,NA,"scaffold0001:267623|272027","exon","8.000","10.000","0.615","ENSMFUG00001001722243"
"14","scaffold0001",271875,275445,3571,"-","CIRIquant","circRNA",2.3175,NA,"scaffold0001:271875|275445","exon","11.000","63.000","0.259","ENSMFUG00001001722243"
"15","scaffold0001",271875,277076,5202,"-","CIRIquant","circRNA",0.4214,NA,"scaffold0001:271875|277076","exon","2.000","0.000","1.000","ENSMFUG00001001722243"
"16","scaffold0001",274859,277076,2218,"-","CIRIquant","circRNA",148.3184,NA,"scaffold0001:274859|277076","exon","704.000","13.000","0.991","ENSMFUG00001001722243"
"17","scaffold0001",274859,301795,26937,"-","CIRIquant","circRNA",0.4214,NA,"scaffold0001:274859|301795","intron","2.000","0.000","1.000","ENSMFUG00001001722243"
"18","scaffold0001",277011,289797,12787,"-","CIRIquant","circRNA",0.632,NA,"scaffold0001:277011|289797","intron","3.000","1.000","0.857","ENSMFUG00001001722243"
"19","scaffold0001",283323,289797,6475,"-","CIRIquant","circRNA",0.8427,NA,"scaffold0001:283323|289797","intron","4.000","1.000","0.889","ENSMFUG00001001722243"
"20","scaffold0001",289555,289797,243,"-","CIRIquant","circRNA",0.4214,NA,"scaffold0001:289555|289797","intron","2.000","5.000","0.444","ENSMFUG00001001722243"
