"","seqnames","start","end","width","strand","source","type","score","phase","circ_id","circ_type","bsj","fsj","junc_ratio","gene_id","gene_name","gene_type"
"1","1",4753087,4753468,382,"+","CIRIquant","circRNA",0.0966,NA,"1:4753087|4753468","intergenic","4.000","0.000","1.000",NA,NA,NA
"2","1",4898807,4902604,3798,"+","CIRIquant","circRNA",0.0483,NA,"1:4898807|4902604","exon","2.000","7.000","0.364","ENSMUSG00000025903,ENSMUSG00000104217","Lypla1,Gm37988","protein_coding,protein_coding"
"3","1",4909610,4911355,1746,"+","CIRIquant","circRNA",0.0724,NA,"1:4909610|4911355","exon","3.000","5.000","0.545","ENSMUSG00000025903,ENSMUSG00000104217","Lypla1,Gm37988","protein_coding,protein_coding"
"4","1",5159232,5168356,9125,"+","CIRIquant","circRNA",0.2656,NA,"1:5159232|5168356","exon","11.000","31.000","0.415","ENSMUSG00000033793","Atp6v1h","protein_coding"
"5","1",5159232,5171346,12115,"+","CIRIquant","circRNA",0.3138,NA,"1:5159232|5171346","exon","13.000","37.000","0.413","ENSMUSG00000033793","Atp6v1h","protein_coding"
"6","1",5159232,5187710,28479,"+","CIRIquant","circRNA",0.0483,NA,"1:5159232|5187710","exon","2.000","13.000","0.235","ENSMUSG00000033793","Atp6v1h","protein_coding"
"7","1",5159232,5194692,35461,"+","CIRIquant","circRNA",0.0241,NA,"1:5159232|5194692","exon","1.000","0.000","1.000","ENSMUSG00000033793","Atp6v1h","protein_coding"
"8","1",5163586,5203485,39900,"+","CIRIquant","circRNA",0.0241,NA,"1:5163586|5203485","exon","1.000","30.000","0.062","ENSMUSG00000033793","Atp6v1h","protein_coding"
"9","1",5165838,5171346,5509,"+","CIRIquant","circRNA",0.4828,NA,"1:5165838|5171346","exon","20.000","0.000","1.000","ENSMUSG00000033793","Atp6v1h","protein_coding"
"10","1",5165838,5214074,48237,"+","CIRIquant","circRNA",0.0483,NA,"1:5165838|5214074","exon","2.000","99.000","0.039","ENSMUSG00000033793","Atp6v1h","protein_coding"
"11","1",5187613,5194692,7080,"+","CIRIquant","circRNA",0.0483,NA,"1:5187613|5194692","exon","2.000","10.000","0.286","ENSMUSG00000033793","Atp6v1h","protein_coding"
"12","1",6315649,6318033,2385,"+","CIRIquant","circRNA",0.0241,NA,"1:6315649|6318033","exon","1.000","5.000","0.286","ENSMUSG00000025907","Rb1cc1","protein_coding"
"13","1",7190418,7190839,422,"+","CIRIquant","circRNA",0.169,NA,"1:7190418|7190839","exon","7.000","8.000","0.636","ENSMUSG00000051285","Pcmtd1","protein_coding"
"14","1",10115301,10117751,2451,"+","CIRIquant","circRNA",0.0483,NA,"1:10115301|10117751","exon","2.000","0.000","1.000","ENSMUSG00000056763","Cspp1","protein_coding"
"15","1",10145085,10152571,7487,"+","CIRIquant","circRNA",0.0966,NA,"1:10145085|10152571","exon","4.000","4.000","0.667","ENSMUSG00000056763","Cspp1","protein_coding"
"16","1",10258982,10259903,922,"-","CIRIquant","circRNA",0.169,NA,"1:10258982|10259903","exon","7.000","1.000","0.933","ENSMUSG00000067851","Arfgef1","protein_coding"
"17","1",11131550,11138339,6790,"+","CIRIquant","circRNA",0.1449,NA,"1:11131550|11138339","exon","6.000","0.000","1.000","ENSMUSG00000048960","Prex2","protein_coding"
"18","1",13226594,13237330,10737,"-","CIRIquant","circRNA",0.0483,NA,"1:13226594|13237330","exon","2.000","3.000","0.571","ENSMUSG00000005886","Ncoa2","protein_coding"
"19","1",13291531,13294937,3407,"-","CIRIquant","circRNA",0.845,NA,"1:13291531|13294937","exon","35.000","88.000","0.443","ENSMUSG00000005886","Ncoa2","protein_coding"
"20","1",13291531,13356249,64719,"-","CIRIquant","circRNA",0.3138,NA,"1:13291531|13356249","exon","13.000","0.000","1.000","ENSMUSG00000103495,ENSMUSG00000005886","Gm37409,Ncoa2","TEC,protein_coding"
"21","1",13291531,13369946,78416,"-","CIRIquant","circRNA",0.0483,NA,"1:13291531|13369946","exon","2.000","0.000","1.000","ENSMUSG00000102639,ENSMUSG00000103495,ENSMUSG00000005886,ENSMUSG00000104170","Gm38223,Gm37409,Ncoa2,Gm37702","TEC,TEC,protein_coding,TEC"
"22","1",13642027,13646676,4650,"-","CIRIquant","circRNA",0.0483,NA,"1:13642027|13646676","exon","2.000","36.000","0.100","ENSMUSG00000025935","Tram1","protein_coding"
"23","1",13646592,13651310,4719,"-","CIRIquant","circRNA",0.1207,NA,"1:13646592|13651310","exon","5.000","38.000","0.208","ENSMUSG00000025935","Tram1","protein_coding"
"24","1",16415928,16579632,163705,"-","CIRIquant","circRNA",0.0483,NA,"1:16415928|16579632","exon","2.000","0.000","1.000","ENSMUSG00000025920","Stau2","protein_coding"
"25","1",16533259,16579632,46374,"-","CIRIquant","circRNA",0.1207,NA,"1:16533259|16579632","exon","5.000","59.000","0.145","ENSMUSG00000025920","Stau2","protein_coding"
"26","1",16652151,16672577,20427,"-","CIRIquant","circRNA",0.2897,NA,"1:16652151|16672577","exon","12.000","0.000","1.000","ENSMUSG00000025939","Ube2w","protein_coding"
"27","1",23417807,23418139,333,"-","CIRIquant","circRNA",0.0241,NA,"1:23417807|23418139","exon","1.000","53.000","0.036","ENSMUSG00000026158","Ogfrl1","protein_coding"
"28","1",24071744,24085488,13745,"-","CIRIquant","circRNA",0.0966,NA,"1:24071744|24085488","exon","4.000","4.000","0.667","ENSMUSG00000026153","Fam135a","protein_coding"
"29","1",24082030,24085488,3459,"-","CIRIquant","circRNA",0.1449,NA,"1:24082030|24085488","intron","6.000","6.000","0.667","ENSMUSG00000026153","Fam135a","protein_coding"
"30","1",24246467,24253673,7207,"+","CIRIquant","circRNA",0.3138,NA,"1:24246467|24253673","exon","13.000","300.000","0.080","ENSMUSG00000026147","Col9a1","protein_coding"
"31","1",24256617,24261556,4940,"+","CIRIquant","circRNA",0.0724,NA,"1:24256617|24261556","exon","3.000","620.000","0.010","ENSMUSG00000026147","Col9a1","protein_coding"
"32","1",24724478,24732082,7605,"+","CIRIquant","circRNA",0.1931,NA,"1:24724478|24732082","exon","8.000","7.000","0.696","ENSMUSG00000073725","Lmbrd1","protein_coding"
"33","1",24743902,24754063,10162,"+","CIRIquant","circRNA",0.169,NA,"1:24743902|24754063","exon","7.000","9.000","0.609","ENSMUSG00000073725","Lmbrd1","protein_coding"
"34","1",30859162,30860395,1234,"-","CIRIquant","circRNA",0.1449,NA,"1:30859162|30860395","exon","6.000","1.000","0.923","ENSMUSG00000048874","Phf3","protein_coding"
"35","1",30876186,30902336,26151,"-","CIRIquant","circRNA",0.169,NA,"1:30876186|30902336","exon","7.000","1.000","0.933","ENSMUSG00000048874","Phf3","protein_coding"
"36","1",33551097,33553298,2202,"-","CIRIquant","circRNA",0.0724,NA,"1:33551097|33553298","exon","3.000","0.000","1.000","ENSMUSG00000026134","Prim2","protein_coding"
"37","1",33551097,33572444,21348,"-","CIRIquant","circRNA",0.0241,NA,"1:33551097|33572444","exon","1.000","0.000","1.000","ENSMUSG00000026134","Prim2","protein_coding"
"38","1",33667476,33669514,2039,"-","CIRIquant","circRNA",0.2173,NA,"1:33667476|33669514","exon","9.000","4.000","0.818","ENSMUSG00000026134","Prim2","protein_coding"
"39","1",33760689,33764100,3412,"+","CIRIquant","circRNA",0.0241,NA,"1:33760689|33764100","exon","1.000","0.000","1.000","ENSMUSG00000004768","Rab23","protein_coding"
"40","1",33818125,33825613,7489,"-","CIRIquant","circRNA",0.0241,NA,"1:33818125|33825613","exon","1.000","0.000","1.000","ENSMUSG00000042197","Zfp451","protein_coding"
"41","1",33822122,33825613,3492,"-","CIRIquant","circRNA",0.0241,NA,"1:33822122|33825613","exon","1.000","5.000","0.286","ENSMUSG00000042197","Zfp451","protein_coding"
"42","1",34153014,34156605,3592,"+","CIRIquant","circRNA",0.1449,NA,"1:34153014|34156605","exon","6.000","3.000","0.800","ENSMUSG00000026131,ENSMUSG00000105982","Dst,Mir6896","protein_coding,miRNA"
