"","seqnames","start","end","width","strand","source","type","score","phase","circ_id","circ_type","bsj","fsj","junc_ratio","gene_id","gene_name","gene_type"
"1","1",921529,921687,159,"+","CIRIquant","circRNA",0.0551,NA,"1:921529|921687","intergenic","4.000","42.000","0.160",NA,NA,NA
"2","1",1669664,1734835,65172,"-","CIRIquant","circRNA",0.0138,NA,"1:1669664|1734835","exon","1.000","20.000","0.091","ENSG00000215790,ENSG00000268575,ENSG00000008128,ENSG00000189339,ENSG00000290854","SLC35E2A,CDK11A,SLC35E2B","transcribed_unprocessed_pseudogene,lncRNA,protein_coding,protein_coding,lncRNA"
"3","1",2215300,2215480,181,"+","CIRIquant","circRNA",0.0138,NA,"1:2215300|2215480","intron","1.000","35.000","0.054","ENSG00000234396",NA,"lncRNA"
"4","1",4131283,4131453,171,"+","CIRIquant","circRNA",0.0276,NA,"1:4131283|4131453","intergenic","2.000","19.000","0.174",NA,NA,NA
"5","1",4825959,4827944,1986,"+","CIRIquant","circRNA",0.0138,NA,"1:4825959|4827944","intergenic","1.000","27.000","0.069",NA,NA,NA
"6","1",8042725,8042925,201,"-","CIRIquant","circRNA",0.0276,NA,"1:8042725|8042925","antisense","2.000","4.000","0.500","ENSG00000238290","ERRFI1-DT","lncRNA"
"7","1",14099237,14099605,369,"-","CIRIquant","circRNA",0.0413,NA,"1:14099237|14099605","antisense","3.000","48.000","0.111","ENSG00000189337","KAZN","protein_coding"
"8","1",14658018,14658289,272,"-","CIRIquant","circRNA",0.0138,NA,"1:14658018|14658289","antisense","1.000","21.000","0.087","ENSG00000189337","KAZN","protein_coding"
"9","1",15942331,15942528,198,"-","CIRIquant","circRNA",0.0138,NA,"1:15942331|15942528","exon","1.000","20.000","0.091","ENSG00000116809","ZBTB17","protein_coding"
"10","1",16508671,16661419,152749,"+","CIRIquant","circRNA",0.0138,NA,"1:16508671|16661419","intron","1.000","19.000","0.095","ENSG00000271732,ENSG00000261135,ENSG00000282143,ENSG00000285853,ENSG00000186301,ENSG00000224174","MST1P2","lncRNA,lncRNA,lncRNA,lncRNA,unprocessed_pseudogene,lncRNA"
"11","1",16975054,16975255,202,"+","CIRIquant","circRNA",0.0138,NA,"1:16975054|16975255","antisense","1.000","39.000","0.049","ENSG00000117122","MFAP2","protein_coding"
"12","1",20491067,20491297,231,"+","CIRIquant","circRNA",0.0138,NA,"1:20491067|20491297","intergenic","1.000","14.000","0.125",NA,NA,NA
"13","1",20969474,21002808,33335,"-","CIRIquant","circRNA",0.0138,NA,"1:20969474|21002808","exon","1.000","24.000","0.077","ENSG00000075151,ENSG00000221808","EIF4G3,MIR1256","protein_coding,miRNA"
"14","1",21183161,21183325,165,"+","CIRIquant","circRNA",0.0276,NA,"1:21183161|21183325","intergenic","2.000","10.000","0.286",NA,NA,NA
"15","1",24949694,24949928,235,"-","CIRIquant","circRNA",0.0138,NA,"1:24949694|24949928","intron","1.000","20.000","0.091","ENSG00000020633","RUNX3","protein_coding"
"16","1",30322120,30322274,155,"+","CIRIquant","circRNA",0.0276,NA,"1:30322120|30322274","intergenic","2.000","20.000","0.167",NA,NA,NA
"17","1",31303921,31304088,168,"-","CIRIquant","circRNA",0.0138,NA,"1:31303921|31304088","antisense","1.000","20.000","0.091","ENSG00000121766","ZCCHC17","protein_coding"
"18","1",31957016,31957181,166,"-","CIRIquant","circRNA",0.0138,NA,"1:31957016|31957181","intergenic","1.000","14.000","0.125",NA,NA,NA
"19","1",34779854,34780005,152,"+","CIRIquant","circRNA",0.0276,NA,"1:34779854|34780005","antisense","2.000","21.000","0.160","ENSG00000255811,ENSG00000163866","SMIM12","lncRNA,protein_coding"
"20","1",41011232,41011474,243,"+","CIRIquant","circRNA",0.0138,NA,"1:41011232|41011474","exon","1.000","13.000","0.133","ENSG00000171793","CTPS1","protein_coding"
"21","1",42796290,42796447,158,"-","CIRIquant","circRNA",0.0138,NA,"1:42796290|42796447","antisense","1.000","23.000","0.080","ENSG00000274386","TMEM269","protein_coding"
"22","1",43534374,43534528,155,"+","CIRIquant","circRNA",0.0138,NA,"1:43534374|43534528","intron","1.000","24.000","0.077","ENSG00000142949","PTPRF","protein_coding"
"23","1",45891269,45891408,140,"+","CIRIquant","circRNA",0.0138,NA,"1:45891269|45891408","intron","1.000","13.000","0.133","ENSG00000086015","MAST2","protein_coding"
"24","1",49194638,49194896,259,"+","CIRIquant","circRNA",0.0276,NA,"1:49194638|49194896","antisense","2.000","13.000","0.235","ENSG00000186094","AGBL4","protein_coding"
"25","1",49452894,49453140,247,"+","CIRIquant","circRNA",0.0138,NA,"1:49452894|49453140","antisense","1.000","19.000","0.095","ENSG00000186094,ENSG00000225623","AGBL4,AGBL4-IT1","protein_coding,lncRNA"
"26","1",53097774,53097913,140,"-","CIRIquant","circRNA",0.0138,NA,"1:53097774|53097913","intron","1.000","30.000","0.062","ENSG00000162383","SLC1A7","protein_coding"
"27","1",54836671,54836884,214,"+","CIRIquant","circRNA",0.0276,NA,"1:54836671|54836884","intron","2.000","42.000","0.087","ENSG00000162398","LEXM","protein_coding"
