"","chrom","start","end","name","score","strand","thickStart","thickEnd","itemRgb","exonCount","exonSize","exonOffsets","readNumber","circType","geneName","isoformName","index","flankIntron","FPBcirc","FPBlinear","CIRCscore"
"1","5",1880740,1881528,"circular_RNA/9",0,"-",1880740,1880740,"0,0,0",2,"144,132","0,656",9,"circRNA","ENSMMUG00000019948","ENSMMUT00000028035","9,8","5:1879751-1880740|5:1881528-1883241",2.00517816764,16.2827893799,0.123685277005
"2","5",1961433,1965800,"circular_RNA/9",0,"+",1961433,1961433,"0,0,0",2,"626,163","0,4204",9,"circRNA","ENSMMUG00000046942","ENSMMUT00000054754","2,3","5:1930135-1961433|5:1965800-1978592",2.00517816764,10.4269264717,0.193081571773
"3","5",2709650,2725794,"circular_RNA/7",0,"+",2709650,2709650,"0,0,0",3,"235,125,148","0,9262,15996",7,"circRNA","ENSMMUG00000013158","ENSMMUT00000070409","5,6,7","5:2704917-2709650|5:2725794-2736734",1.55958301928,14.5684858229,0.107664337596
"4","5",2778989,2779848,"circular_RNA/4",1,"+",2778989,2778989,"0,0,0",1,"859","0",4,"circRNA","ENSMMUG00000013158","ENSMMUT00000070409","18","5:2775945-2778989|5:2779848-2795446",0.891190296731,14.5684858229,0.0618164538951
"5","5",3016858,3027087,"circular_RNA/6",0,"+",3016858,3016858,"0,0,0",5,"345,102,90,93,157","0,2982,3753,4586,10072",6,"circRNA","ENSMMUG00000008379","ENSMMUT00000070128","10,11,12,13,14","5:3011282-3016858|5:3027087-3037543",1.3367854451,32.7958029197,0.041053268789
"6","5",3299543,3302033,"circular_RNA/2",0,"+",3299543,3299543,"0,0,0",3,"123,236,143","0,1045,2347",2,"circRNA","ENSMMUG00000008392","ENSMMUT00000082236","36,37,38","5:3295345-3299543|5:3302033-3312314",0.445595148365,20.0551573973,0.0227057849258
"7","5",5957531,5961651,"circular_RNA/4",0,"-",5957531,5957531,"0,0,0",3,"129,72,95","0,815,4025",4,"circRNA","ENSMMUG00000017000","ENSMMUT00000063292","10,9,8","5:5954220-5957531|5:5961651-5963251",0.891190296731,37.4485589272,0.0240583279907
"8","5",6000694,6044449,"circular_RNA/1",0,"-",6000694,6000694,"0,0,0",2,"121,739","0,43016",1,"circRNA","ENSMMUG00000017000","ENSMMUT00000063292","2,1","5:5973928-6000694|None",0.222797574183,37.4485589272,0.00621480326126
"9","5",6126322,6143898,"circular_RNA/1",0,"-",6126322,6126322,"0,0,0",2,"138,500","0,17076",1,"circRNA","ENSMMUG00000016999","ENSMMUT00000023891","3,2","5:6111354-6126322|5:6143898-6160187",0.222797574183,9.58029568986,0.0242742853517
"10","5",7347320,7350524,"circular_RNA/2",1,"+",7347320,7347320,"0,0,0",2,"205,123","0,3081",2,"circRNA","ENSMMUG00000020860","ENSMMUT00000029338","15,16","5:7343491-7347320|5:7350524-7376914",0.445595148365,0.615345681076,0.728549284263
"11","5",7376914,7399866,"circular_RNA/2",1,"+",7376914,7376914,"0,0,0",5,"228,215,88,197,102","0,11042,12684,19102,22850",2,"circRNA","ENSMMUG00000020860","ENSMMUT00000029338","17,18,19,20,21","5:7350524-7376914|5:7399866-7402155",0.445595148365,0.615345681076,0.728549284263
