"","chrom","start","end","name","score","strand","thickStart","thickEnd","itemRgb","exonCount","exonSize","exonOffsets","readNumber","circType","geneName","isoformName","index","flankIntron","FPBcirc","FPBlinear","CIRCscore"
"1","scaffold0048",147465,149305,"circular_RNA/2",0,"+",147465,147465,"0,0,0",4,"130,159,100,136","0,801,1034,1704",2,"circRNA","ENSMPIG00048000101243","ENSMPIG00048000101243.t1","5,6,7,8","scaffold0048:145576-147465|scaffold0048:149305-150424",0.270340895076,0.437316153799,0.626717574796
"2","scaffold0048",155495,156309,"circular_RNA/4",0,"+",155495,155495,"0,0,0",3,"118,154,137","0,358,677",4,"circRNA","ENSMPIG00048000101243","ENSMPIG00048000101243.t1","15,16,17","scaffold0048:154954-155495|scaffold0048:156309-156785",0.540681790151,0.437316153799,1.23107959655
"3","scaffold0048",155853,156309,"circular_RNA/1",0,"+",155853,155853,"0,0,0",2,"154,137","0,319",1,"circRNA","ENSMPIG00048000101243","ENSMPIG00048000101243.t1","16,17","scaffold0048:155613-155853|scaffold0048:156309-156785",0.135170447538,0.437316153799,0.324536563916
"4","scaffold0048",438715,440295,"circular_RNA/99",1,"+",438715,438715,"0,0,0",3,"65,75,149","0,146,1431",99,"circRNA","ENSMPIG00048000202243","ENSMPIG00048000202243.t2","19,20,21","scaffold0048:394219-438715|scaffold0048:440295-457518",13.3818743062,0.227086351863,56.4852181535
"5","scaffold0048",457518,460924,"circular_RNA/1",0,"+",457518,457518,"0,0,0",3,"115,188,142","0,2368,3264",1,"circRNA","ENSMPIG00048000202243","ENSMPIG00048000202243.t2","22,23,24","scaffold0048:440295-457518|scaffold0048:460924-470885",0.135170447538,0.227086351863,0.612310436249
"6","scaffold0049",172380,193769,"circular_RNA/2",1,"+",172380,172380,"0,0,0",4,"228,93,159,177","0,9365,14534,21212",2,"circRNA","ENSMPIG00049000224241","ENSMPIG00049000224241.t1","2,3,4,5","scaffold0049:95064-172380|scaffold0049:193769-221429",0.270340895076,0.019310063934,9.56466337662
"7","scaffold0049",304921,326042,"circular_RNA/21",1,"+",304921,304921,"0,0,0",8,"136,145,119,92,117,171,109,171","0,4092,5717,5931,6139,7590,9323,20950",21,"circRNA","ENSMPIG00049000410243","ENSMPIG00049000410243.t1","2,3,4,5,6,7,8,9","scaffold0049:273827-304921|scaffold0049:326042-348954",2.83857939829,0,284.857939829
"8","scaffold0049",304921,314353,"circular_RNA/13",0,"+",304921,304921,"0,0,0",7,"136,145,119,92,117,171,109","0,4092,5717,5931,6139,7590,9323",13,"circRNA","ENSMPIG00049000410243","ENSMPIG00049000410243.t1","2,3,4,5,6,7,8","scaffold0049:273827-304921|scaffold0049:314353-325871",1.75721581799,0,176.721581799
"9","scaffold0049",309013,326042,"circular_RNA/4",1,"+",309013,309013,"0,0,0",7,"145,119,92,117,171,109,171","0,1625,1839,2047,3498,5231,16858",4,"circRNA","ENSMPIG00049000410243","ENSMPIG00049000410243.t1","3,4,5,6,7,8,9","scaffold0049:305057-309013|scaffold0049:326042-348954",0.540681790151,0,55.0681790151
"10","scaffold0049",309013,349092,"circular_RNA/2",1,"+",309013,309013,"0,0,0",8,"145,119,92,117,171,109,171,138","0,1625,1839,2047,3498,5231,16858,39941",2,"circRNA","ENSMPIG00049000410243","ENSMPIG00049000410243.t1","3,4,5,6,7,8,9,10","scaffold0049:305057-309013|scaffold0049:349092-349913",0.270340895076,0,28.0340895076
"11","scaffold0049",469271,475422,"circular_RNA/68",0,"+",469271,469271,"0,0,0",4,"102,73,141,102","0,476,1167,6049",68,"circRNA","ENSMPIG00049000824241","ENSMPIG00049000824241.t1","6,7,8,9","scaffold0049:466804-469271|scaffold0049:475422-487869",9.19159043257,0.297374984583,29.9360419491
"12","scaffold0049",469271,488645,"circular_RNA/5",0,"+",469271,469271,"0,0,0",6,"102,73,141,102,137,55","0,476,1167,6049,18598,19319",5,"circRNA","ENSMPIG00049000824241","ENSMPIG00049000824241.t1","6,7,8,9,10,11","scaffold0049:466804-469271|scaffold0049:488645-496624",0.675852237689,0.297374984583,2.231320934
"13","scaffold0049",487869,488645,"circular_RNA/1",0,"+",487869,487869,"0,0,0",2,"137,55","0,721",1,"circRNA","ENSMPIG00049000824241","ENSMPIG00049000824241.t1","10,11","scaffold0049:475422-487869|scaffold0049:488645-496624",0.135170447538,0.297374984583,0.472291028286
"14","scaffold0049",516708,517377,"circular_RNA/3",1,"-",516708,516708,"0,0,0",1,"669","0",3,"circRNA","ENSMPIG00049000923243","ENSMPIG00049000923243.t1","2","scaffold0049:514701-516708|scaffold0049:517377-543748",0.405511342613,0.135170447538,2.86223091311
"15","scaffold0049",1581332,1591017,"circular_RNA/18",1,"+",1581332,1581332,"0,0,0",4,"84,66,58,87","0,5083,5391,9598",18,"circRNA","ENSMPIG00049001513243","ENSMPIG00049001513243.t1","9,10,11,12","scaffold0049:1569056-1581332|scaffold0049:1591017-1615784",2.43306805568,0.320140533642,7.40008513565
"16","scaffold0049",1615784,1627438,"circular_RNA/3",1,"+",1615784,1615784,"0,0,0",3,"77,139,142","0,5001,11512",3,"circRNA","ENSMPIG00049001513243","ENSMPIG00049001513243.t1","13,14,15","scaffold0049:1591017-1615784|scaffold0049:1627438-1663237",0.405511342613,0.320140533642,1.25858929841
"17","scaffold0049",1620785,1627438,"circular_RNA/8",0,"+",1620785,1620785,"0,0,0",2,"139,142","0,6511",8,"circRNA","ENSMPIG00049001513243","ENSMPIG00049001513243.t1","14,15","scaffold0049:1615861-1620785|scaffold0049:1627438-1663237",1.0813635803,0.320140533642,3.30575457748
"18","scaffold0042",267586,270602,"circular_RNA/1",0,"-",267586,267586,"0,0,0",2,"103,211","0,2805",1,"circRNA","ENSMPIG00042000223233","ENSMPIG00042000223233.t2","10,9","scaffold0042:256307-267586|scaffold0042:270602-274240",0.135170447538,0.321029812902,0.438541913386
"19","scaffold0042",332546,336775,"circular_RNA/57",0,"+",332546,332546,"0,0,0",5,"42,135,77,73,90","0,1064,2277,3864,4139",57,"circRNA","ENSMPIG00042000323243","ENSMPIG00042000323243.t3","2,3,4,5,6","scaffold0042:306319-332546|scaffold0042:336775-347612",7.70471550965,2.75597523591,2.78914843831
"20","scaffold0042",347612,356534,"circular_RNA/3",0,"+",347612,347612,"0,0,0",3,"56,121,177","0,7723,8745",3,"circRNA","ENSMPIG00042000323243","ENSMPIG00042000323243.t3","7,8,9","scaffold0042:336775-347612|scaffold0042:356534-358535",0.405511342613,2.75597523591,0.150222365413
"21","scaffold0042",355335,356534,"circular_RNA/2",0,"+",355335,355335,"0,0,0",2,"121,177","0,1022",2,"circRNA","ENSMPIG00042000323243","ENSMPIG00042000323243.t3","8,9","scaffold0042:347668-355335|scaffold0042:356534-358535",0.270340895076,2.75597523591,0.101353364064
"22","scaffold0042",360579,361591,"circular_RNA/2",0,"+",360579,360579,"0,0,0",2,"90,96","0,916",2,"circRNA","ENSMPIG00042000323243","ENSMPIG00042000323243.t3","12,13","scaffold0042:359512-360579|scaffold0042:361591-367975",0.270340895076,2.75597523591,0.101353364064
