"","chrom","start","end","name","score","strand","thickStart","thickEnd","itemRgb","exonCount","exonSize","exonOffsets","readNumber","circType","geneName","isoformName","index","flankIntron","FPBcirc","FPBlinear","CIRCscore"
"1","20",19990311,19990520,"circular_RNA/2",1,"+",19990311,19990311,"0,0,0",1,"209","0",2,"ciRNA","ENSG00000132669","ENST00000255006","10","20:19990311-19992167",0.0959452856795,0,10.594528568
"2","20",20026919,20027086,"circular_RNA/1",1,"+",20026919,20026919,"0,0,0",1,"167","0",1,"ciRNA","ENSG00000173418","ENST00000310450","4","20:20026919-20033101",0.0479726428398,0,5.79726428398
"3","20",36632378,36632594,"circular_RNA/3",1,"-",36632378,36632378,"0,0,0",1,"216","0",3,"ciRNA","ENSG00000101082","ENST00000262866","5","20:36615374-36632594",0.143917928519,0,15.3917928519
"4","20",37508858,37509103,"circular_RNA/2",1,"-",37508858,37508858,"0,0,0",1,"245","0",2,"ciRNA","ENSG00000166619","ENST00000411780","1","20:37495692-37509103",0.0959452856795,0,10.594528568
"5","20",48011038,48011248,"circular_RNA/1",1,"-",48011038,48011038,"0,0,0",1,"210","0",1,"ciRNA","ENSG00000286179","ENST00000651247","3","20:48009054-48011248",0.0479726428398,0,5.79726428398
"6","20",48649703,48649995,"circular_RNA/1",1,"-",48649703,48649703,"0,0,0",1,"292","0",1,"ciRNA","ENSG00000124126","ENST00000482556","7","20:48649576-48649995",0.0479726428398,0.00984054212098,2.92192836699
"7","20",58714670,58714894,"circular_RNA/2",1,"+",58714670,58714670,"0,0,0",1,"224","0",2,"ciRNA","ENSG00000254995","ENST00000530122","22","20:58714670-58715167",0.0959452856795,0.0159908809466,4.07624835407
"8","20",62336229,62336339,"circular_RNA/1",1,"-",62336229,62336229,"0,0,0",1,"110","0",1,"ciRNA","ENSG00000130702","ENST00000252999","18","20:62335269-62336339",0.0479726428398,0.0686190967202,0.73738627456
"9","20",63354375,63354532,"circular_RNA/1",1,"-",63354375,63354375,"0,0,0",1,"157","0",1,"ciRNA","ENSG00000101204","ENST00000637243","1","20:63351027-63354532",0.0479726428398,0,5.79726428398
"10","21",8409390,8409549,"circular_RNA/1",1,"+",8409390,8409390,"0,0,0",1,"159","0",1,"ciRNA","ENSG00000280441","ENST00000623860","6","21:8409390-8410178",0.0479726428398,0.0719589642596,0.707337426278
"11","21",15194134,15194335,"circular_RNA/1",1,"-",15194134,15194134,"0,0,0",1,"201","0",1,"ciRNA","ENSG00000288555","ENST00000673983","4","21:15192438-15194335",0.0479726428398,0,5.79726428398
"12","21",18312567,18312944,"circular_RNA/2",1,"-",18312567,18312567,"0,0,0",1,"377","0",2,"ciRNA","ENSG00000154646","ENST00000284885","18","21:18297829-18312944",0.0959452856795,0,10.594528568
"13","21",42137641,42137764,"circular_RNA/1",1,"+",42137641,42137641,"0,0,0",1,"123","0",1,"ciRNA","ENSG00000177398","ENST00000400427","21","21:42137641-42142095",0.0479726428398,0.00218057467453,4.75943413089
"14","21",42477176,42477290,"circular_RNA/1",1,"-",42477176,42477176,"0,0,0",1,"114","0",1,"ciRNA","ENSG00000160188","ENST00000291536","7","21:42476047-42477290",0.0479726428398,0,5.79726428398
"15","21",44290068,44290237,"circular_RNA/1",1,"+",44290068,44290068,"0,0,0",1,"169","0",1,"ciRNA","ENSG00000160224","ENST00000530812","5","21:44290068-44291097",0.0479726428398,0,5.79726428398
"16","21",46318559,46318784,"circular_RNA/1",1,"-",46318559,46318559,"0,0,0",1,"225","0",1,"ciRNA","ENSG00000160298","ENST00000445935","2","21:46318220-46318784",0.0479726428398,0,5.79726428398
"17","22",36872425,36872580,"circular_RNA/1",1,"+",36872425,36872425,"0,0,0",1,"155","0",1,"ciRNA","ENSG00000100365","ENST00000447071","6","22:36872425-36875652",0.0479726428398,0,5.79726428398
"18","22",37052632,37052783,"circular_RNA/1",1,"+",37052632,37052632,"0,0,0",1,"151","0",1,"ciRNA","ENSG00000100379","ENST00000431531","1","22:37052632-37053099",0.0479726428398,0,5.79726428398
"19","22",37311064,37311215,"circular_RNA/1",1,"+",37311064,37311064,"0,0,0",1,"151","0",1,"ciRNA","ENSG00000100055","ENST00000248901","10","22:37311064-37311455",0.0479726428398,0,5.79726428398
"20","22",37311064,37311216,"circular_RNA/2",1,"+",37311064,37311064,"0,0,0",1,"152","0",2,"ciRNA","ENSG00000100055","ENST00000248901","10","22:37311064-37311455",0.0959452856795,0,10.594528568
"21","22",39501724,39501878,"circular_RNA/1",1,"+",39501724,39501724,"0,0,0",1,"154","0",1,"ciRNA","ENSG00000100335","ENST00000467866","2","22:39501724-39502312",0.0479726428398,0,5.79726428398
"22","22",45328063,45328391,"circular_RNA/10",1,"+",45328063,45328063,"0,0,0",1,"328","0",10,"ciRNA","ENSG00000100376","ENST00000216214","5","22:45328063-45330602",0.479726428398,0,48.9726428398
"23","1",8875543,8875788,"circular_RNA/1",1,"-",8875543,8875543,"0,0,0",1,"245","0",1,"ciRNA","ENSG00000074800","ENST00000643438","2","1:8874917-8875788",0.0479726428398,2.0889905382,0.0276192968881
"24","1",19178836,19179050,"circular_RNA/2",1,"-",19178836,19178836,"0,0,0",1,"214","0",2,"ciRNA","ENSG00000127481","ENST00000375254","18","1:19177743-19179050",0.0959452856795,0.0959452856795,1
"25","1",20969473,21002808,"circular_RNA/1",0,"-",20969473,20969473,"0,0,0",5,"123,98,115,180,96","0,3528,10860,11574,33239",1,"circRNA","ENSG00000075151","ENST00000374935","9,8,7,6,5","1:20950111-20969473|1:21002808-21050865",0.0479726428398,0.0178184101976,2.08396678416
"26","1",23793930,23794092,"circular_RNA/1",1,"+",23793930,23793930,"0,0,0",1,"162","0",1,"ciRNA","ENSG00000011009","ENST00000374505","6","1:23793930-23794223",0.0479726428398,0.0863507571116,0.601683313943
"27","1",28691709,28691899,"circular_RNA/1",1,"+",28691709,28691709,"0,0,0",1,"190","0",1,"ciRNA","ENSG00000162419","ENST00000361872","4","1:28691709-28692941",0.0479726428398,0.00533029364886,3.7815741934
"28","1",39568640,39568801,"circular_RNA/1",1,"-",39568640,39568640,"0,0,0",1,"161","0",1,"ciRNA","ENSG00000090621","ENST00000677006","6","1:39567846-39568801",0.0479726428398,0.172701514223,0.317307949452
"29","1",43592601,43592765,"circular_RNA/1",0,"+",43592601,43592601,"0,0,0",1,"164","0",1,"ciRNA","ENSG00000142949","ENST00000359947","11","1:43592601-43597747",0.0479726428398,0.0683246731354,0.740158120285
"30","1",49175082,49175262,"circular_RNA/1",1,"+",49175082,49175082,"0,0,0",1,"180","0",1,"ciRNA","ENSG00000229846","ENST00000456002","3","1:49175082-49187241",0.0479726428398,0,5.79726428398
"31","1",55040403,55040560,"circular_RNA/1",1,"+",55040403,55040403,"0,0,0",1,"157","0",1,"ciRNA","ENSG00000169174","ENST00000673903","1","1:55040403-55043842",0.0479726428398,0.0218057467453,1.82270969155
"32","1",99766442,99766606,"circular_RNA/1",1,"-",99766442,99766442,"0,0,0",1,"164","0",1,"ciRNA","ENSG00000156869","ENST00000646001","1","1:99749001-99766606",0.0479726428398,0.0149914508874,2.3196989683
"33","1",114720343,114720538,"circular_RNA/1",1,"-",114720343,114720343,"0,0,0",1,"195","0",1,"ciRNA","ENSG00000009307","ENST00000339438","16","1:114719742-114720538",0.0479726428398,0.575671714077,0.0989848774431
"34","1",117402185,117414831,"circular_RNA/1",1,"+",117402185,117402185,"0,0,0",3,"256,97,119","0,3363,12527",1,"circRNA","ENSG00000198162","ENST00000356554","2,3,4","1:117368485-117402185|1:117414831-117420568",0.0479726428398,0,5.79726428398
"35","1",151024610,151025673,"circular_RNA/1",1,"+",151024610,151024610,"0,0,0",2,"185,159","0,904",1,"circRNA","ENSG00000143363","ENST00000467771","4,5","1:151018669-151024610|1:151025673-151027232",0.0479726428398,0.0274129387656,1.54953459291
"36","1",153951827,153952017,"circular_RNA/1",1,"-",153951827,153951827,"0,0,0",1,"190","0",1,"ciRNA","ENSG00000160741","ENST00000303569","6","1:153951666-153952017",0.0479726428398,0.0959452856795,0.547194171671
"37","1",155218651,155218847,"circular_RNA/2",1,"-",155218651,155218651,"0,0,0",1,"196","0",2,"ciRNA","ENSG00000291137","ENST00000459805","1","1:155218479-155218847",0.0959452856795,0,10.594528568
"38","1",156853496,156853751,"circular_RNA/1",1,"-",156853496,156853496,"0,0,0",1,"255","0",1,"ciRNA","ENSG00000027644","ENST00000368195","2","1:156852191-156853751",0.0479726428398,0,5.79726428398
"39","1",157835681,157835834,"circular_RNA/1",1,"-",157835681,157835681,"0,0,0",1,"153","0",1,"ciRNA","ENSG00000073754","ENST00000368174","3","1:157834748-157835834",0.0479726428398,0,5.79726428398
"40","1",161131953,161132105,"circular_RNA/1",1,"-",161131953,161131953,"0,0,0",1,"152","0",1,"ciRNA","ENSG00000158796","ENST00000496632","1","1:161131182-161132105",0.0479726428398,0.0479726428398,1
"41","1",165598622,165598786,"circular_RNA/1",1,"+",165598622,165598622,"0,0,0",1,"164","0",1,"ciRNA","ENSG00000236206","ENST00000669787","1","1:165598622-165605595",0.0479726428398,0,5.79726428398
"42","1",204870700,204870873,"circular_RNA/1",1,"+",204870700,204870700,"0,0,0",1,"173","0",1,"ciRNA","ENSG00000163531","ENST00000493914","1","1:204870700-204920631",0.0479726428398,0.00184510164768,4.89422924042
"43","1",228215829,228216047,"circular_RNA/1",1,"+",228215829,228215829,"0,0,0",1,"218","0",1,"ciRNA","ENSG00000154358","ENST00000570156","6","1:228215829-228216420",0.0479726428398,0,5.79726428398
"44","1",235194012,235214026,"circular_RNA/1",0,"-",235194012,235194012,"0,0,0",3,"199,85,258","0,2018,19756",1,"circRNA","ENSG00000054267","ENST00000366603","19,18,17","1:235182793-235194012|1:235214026-235219792",0.0479726428398,0.0166861366399,2.17238799389
"45","1",248750855,248751029,"circular_RNA/1",1,"-",248750855,248750855,"0,0,0",1,"174","0",1,"ciRNA","ENSG00000259823","ENST00000590317","3","1:248750643-248751029",0.0479726428398,0,5.79726428398
"46","3",9192995,9193154,"circular_RNA/1",0,"+",9192995,9192995,"0,0,0",1,"159","0",1,"ciRNA","ENSG00000228723","ENST00000436032","1","3:9192995-9193428",0.0479726428398,0,5.79726428398
"47","3",47265114,47265729,"circular_RNA/1",1,"-",47265114,47265114,"0,0,0",1,"615","0",1,"ciRNA","ENSG00000088727","ENST00000684063","8","3:47264350-47265729",0.0479726428398,0,5.79726428398
"48","3",52804009,52804197,"circular_RNA/1",0,"+",52804009,52804009,"0,0,0",1,"188","0",1,"ciRNA","ENSG00000162267","ENST00000449956","14","3:52804009-52804725",0.0479726428398,0,5.79726428398
"49","3",53347154,53347382,"circular_RNA/1",0,"-",53347154,53347154,"0,0,0",1,"228","0",1,"ciRNA","ENSG00000272886","ENST00000610213","1","3:53344942-53347382",0.0479726428398,0.0106605872977,2.80595328702
"50","3",59885993,59886219,"circular_RNA/1",1,"-",59885993,59885993,"0,0,0",1,"226","0",1,"ciRNA","ENSG00000189283","ENST00000466788","6","3:59752321-59886219",0.0479726428398,0,5.79726428398
"51","3",69042654,69042806,"circular_RNA/2",1,"-",69042654,69042654,"0,0,0",1,"152","0",2,"ciRNA","ENSG00000144747","ENST00000398559","5","3:69039693-69042806",0.0959452856795,0,10.594528568
"52","3",120908800,120908981,"circular_RNA/1",1,"+",120908800,120908800,"0,0,0",1,"181","0",1,"ciRNA","ENSG00000145087","ENST00000707001","1","3:120908800-120909570",0.0479726428398,0,5.79726428398
"53","3",126647006,126647235,"circular_RNA/1",1,"-",126647006,126647006,"0,0,0",1,"229","0",1,"ciRNA","ENSG00000197763","ENST00000524230","2","3:126646220-126647235",0.0479726428398,0,5.79726428398
"54","3",146463663,146463834,"circular_RNA/3",1,"-",146463663,146463663,"0,0,0",1,"171","0",3,"ciRNA","ENSG00000163746","ENST00000497985","2","3:146461956-146463834",0.143917928519,0,15.3917928519
"55","3",154295110,154295283,"circular_RNA/2",1,"-",154295110,154295110,"0,0,0",1,"173","0",2,"ciRNA","ENSG00000174953","ENST00000496811","13","3:154293812-154295283",0.0959452856795,0.00599658035497,6.6229958734
"56","3",167735325,167735504,"circular_RNA/3",1,"+",167735325,167735325,"0,0,0",1,"179","0",3,"ciRNA","ENSG00000163536","ENST00000472941","1","3:167735325-167789110",0.143917928519,0.00599658035497,9.62192700587
"57","3",181438437,181438597,"circular_RNA/2",1,"-",181438437,181438437,"0,0,0",1,"160","0",2,"ciRNA","ENSG00000241231","ENST00000663941","2","3:181421916-181438597",0.0959452856795,0,10.594528568
"58","3",189972715,189972873,"circular_RNA/1",1,"-",189972715,189972715,"0,0,0",1,"158","0",1,"ciRNA","ENSG00000090530","ENST00000319332","11","3:189972007-189972873",0.0479726428398,0.0068532346914,3.43985258031
"59","3",198038900,198039146,"circular_RNA/1",1,"-",198038900,198038900,"0,0,0",1,"246","0",1,"ciRNA","ENSG00000232832","ENST00000423460","1","3:198038858-198039146",0.0479726428398,0,5.79726428398
"60","2",11805156,11805307,"circular_RNA/4",1,"+",11805156,11805156,"0,0,0",1,"151","0",4,"ciRNA","ENSG00000134324","ENST00000449576","18","2:11805156-11815087",0.191890571359,0.0239863214199,5.9403478495
"61","2",24082784,24083000,"circular_RNA/1",1,"-",24082784,24082784,"0,0,0",1,"216","0",1,"ciRNA","ENSG00000115129","ENST00000417886","2","2:24081031-24083000",0.0479726428398,0.0119931607099,2.6359395816
"62","2",25133014,25133182,"circular_RNA/6",1,"+",25133014,25133014,"0,0,0",1,"168","0",6,"ciRNA","ENSG00000084710","ENST00000403714","11","2:25133014-25133382",0.287835857039,0,29.7835857039
"63","2",30757843,30758045,"circular_RNA/1",1,"-",30757843,30757843,"0,0,0",1,"202","0",1,"ciRNA","ENSG00000162949","ENST00000295055","8","2:30754364-30758045",0.0479726428398,0,5.79726428398
"64","2",71520208,71520373,"circular_RNA/1",1,"+",71520208,71520208,"0,0,0",1,"165","0",1,"ciRNA","ENSG00000135636","ENST00000258104","10","2:71520208-71520788",0.0479726428398,0.00523337921888,3.80563248685
"65","2",74657951,74658139,"circular_RNA/1",1,"+",74657951,74657951,"0,0,0",1,"188","0",1,"ciRNA","ENSG00000135622","ENST00000357877","4","2:74657951-74662731",0.0479726428398,0,5.79726428398
"66","2",87146629,87146795,"circular_RNA/1",1,"+",87146629,87146629,"0,0,0",1,"166","0",1,"ciRNA","ENSG00000204745","ENST00000454465","10","2:87146629-87149834",0.0479726428398,0,5.79726428398
"67","2",108184274,108184457,"circular_RNA/1",1,"-",108184274,108184274,"0,0,0",1,"183","0",1,"ciRNA","ENSG00000225328","ENST00000669479","2","2:108179281-108184457",0.0479726428398,0,5.79726428398
"68","2",151414822,151416901,"circular_RNA/1",1,"+",151414822,151414822,"0,0,0",3,"97,128,95","0,1738,1984",1,"circRNA","ENSG00000080345","ENST00000453091","4,5,6","2:151411338-151414822|2:151416901-151420189",0.0479726428398,0,5.79726428398
"69","2",161371322,161371479,"circular_RNA/3",1,"+",161371322,161371322,"0,0,0",1,"157","0",3,"ciRNA","ENSG00000115233","ENST00000409682","7","2:161371322-161385463",0.143917928519,0.0959452856795,1.45280582833
"70","2",178324269,178324527,"circular_RNA/3",0,"+",178324269,178324269,"0,0,0",1,"258","0",3,"ciRNA","ENSG00000079156","ENST00000392505","4","2:178324269-178328255",0.143917928519,0.00999430059162,7.69809015393
"71","2",219301984,219302136,"circular_RNA/1",1,"-",219301984,219301984,"0,0,0",1,"152","0",1,"ciRNA","ENSG00000054356","ENST00000295718","6","2:219301719-219302136",0.0479726428398,0,5.79726428398
"72","2",219638253,219638436,"circular_RNA/1",1,"+",219638253,219638253,"0,0,0",1,"183","0",1,"ciRNA","ENSG00000114923","ENST00000373760","18","2:219638253-219638702",0.0479726428398,0.0109028733727,2.77342936572
"73","2",241799154,241799307,"circular_RNA/2",1,"+",241799154,241799154,"0,0,0",1,"153","0",2,"ciRNA","ENSG00000154252","ENST00000192314","2","2:241799154-241801780",0.0959452856795,0,10.594528568
"74","5",423977,424144,"circular_RNA/1",1,"+",423977,423977,"0,0,0",1,"167","0",1,"ciRNA","ENSG00000288622","ENST00000505113","9","5:423977-427806",0.0479726428398,0.0143917928519,2.37672741778
"75","5",69299849,69300011,"circular_RNA/1",1,"-",69299849,69299849,"0,0,0",1,"162","0",1,"ciRNA","ENSG00000183323","ENST00000396496","8","5:69294900-69300011",0.0479726428398,0.00872229869814,3.09644898709
"76","5",83195936,83196133,"circular_RNA/2",0,"+",83195936,83195936,"0,0,0",1,"197","0",2,"ciRNA","ENSG00000152422","ENST00000282268","4","5:83195936-83203551",0.0959452856795,0.0137064693828,4.46904530442
"77","5",160684671,160684834,"circular_RNA/3",1,"-",160684671,160684671,"0,0,0",1,"163","0",3,"ciRNA","ENSG00000118322","ENST00000642502","1","5:160670667-160684834",0.143917928519,0,15.3917928519
"78","5",180238331,180241155,"circular_RNA/1",0,"-",180238331,180238331,"0,0,0",3,"72,64,125","0,1592,2699",1,"circRNA","ENSG00000050748","ENST00000452135","11,10,9","5:180236526-180238331|5:180241155-180242572",0.0479726428398,0,5.79726428398
"79","4",3442118,3442281,"circular_RNA/1",1,"+",3442118,3442118,"0,0,0",1,"163","0",1,"ciRNA","ENSG00000109758","ENST00000382774","1","4:3442118-3442731",0.0479726428398,0,5.79726428398
"80","4",48387466,48387622,"circular_RNA/2",1,"+",48387466,48387466,"0,0,0",1,"156","0",2,"ciRNA","ENSG00000109171","ENST00000505131","5","4:48387466-48394575",0.0959452856795,0.0274129387656,2.83178197637
"81","4",67834902,67835082,"circular_RNA/1",1,"-",67834902,67834902,"0,0,0",1,"180","0",1,"ciRNA","ENSG00000153802","ENST00000283916","6","4:67833381-67835082",0.0479726428398,0,5.79726428398
"82","4",145542698,145542860,"circular_RNA/1",1,"+",145542698,145542698,"0,0,0",1,"162","0",1,"ciRNA","ENSG00000170365","ENST00000302085","4","4:145542698-145546702",0.0479726428398,0.0239863214199,1.7057639785
"83","4",150436343,150436723,"circular_RNA/1",1,"-",150436343,150436343,"0,0,0",1,"380","0",1,"ciRNA","ENSG00000198589","ENST00000651943","45","4:150435708-150436723",0.0479726428398,0,5.79726428398
"84","7",2374606,2375344,"circular_RNA/2",1,"+",2374606,2374606,"0,0,0",1,"738","0",2,"ciRNA","ENSG00000106263","ENST00000360876","13","7:2374606-2375388",0.0959452856795,0.251856374909,0.404593112222
"85","7",44106887,44107040,"circular_RNA/1",1,"+",44106887,44106887,"0,0,0",1,"153","0",1,"ciRNA","ENSG00000106624","ENST00000223357","2","7:44106887-44107438",0.0479726428398,0.196687835643,0.280484057804
"86","7",77254563,77254778,"circular_RNA/1",0,"+",77254563,77254563,"0,0,0",1,"215","0",1,"ciRNA","ENSG00000135205","ENST00000285871","5","7:77254563-77256332",0.0479726428398,0,5.79726428398
"87","7",107372343,107372594,"circular_RNA/2",1,"-",107372343,107372343,"0,0,0",1,"251","0",2,"ciRNA","ENSG00000164597","ENST00000297135","8","7:107362420-107372594",0.0959452856795,0.0119931607099,4.81719235707
"88","7",143399488,143399650,"circular_RNA/1",1,"-",143399488,143399488,"0,0,0",1,"162","0",1,"ciRNA","ENSG00000146904","ENST00000275815","4","7:143399413-143399650",0.0479726428398,0,5.79726428398
"89","6",33412793,33412953,"circular_RNA/1",1,"+",33412793,33412793,"0,0,0",1,"160","0",1,"ciRNA","ENSG00000112511","ENST00000427004","5","6:33412793-33413195",0.0479726428398,0,5.79726428398
"90","6",36218010,36218226,"circular_RNA/2",1,"+",36218010,36218010,"0,0,0",1,"216","0",2,"ciRNA","ENSG00000096070","ENST00000357641","9","6:36218010-36222167",0.0959452856795,0.00399772023665,7.56875290321
"91","6",75633726,75634084,"circular_RNA/2",1,"+",75633726,75633726,"0,0,0",1,"358","0",2,"ciRNA","ENSG00000112701","ENST00000370010","4","6:75633726-75634706",0.0959452856795,0,10.594528568
"92","6",90303417,90303623,"circular_RNA/1",1,"+",90303417,90303417,"0,0,0",1,"206","0",1,"ciRNA","ENSG00000260271","ENST00000701480","1","6:90303417-90319107",0.0479726428398,0,5.79726428398
"93","6",121241005,121241464,"circular_RNA/1",1,"-",121241005,121241005,"0,0,0",1,"459","0",1,"ciRNA","ENSG00000146350","ENST00000398212","19","6:121239188-121241464",0.0479726428398,0,5.79726428398
"94","6",152149196,152149476,"circular_RNA/1",1,"-",152149196,152149196,"0,0,0",1,"280","0",1,"ciRNA","ENSG00000131018","ENST00000354674","7","6:152148378-152149476",0.0479726428398,0.0137064693828,2.44543554351
"95","6",169035387,169035572,"circular_RNA/1",1,"-",169035387,169035387,"0,0,0",1,"185","0",1,"ciRNA","ENSG00000229720","ENST00000419800","1","6:169035060-169035572",0.0479726428398,0,5.79726428398
"96","9",14120190,14120439,"circular_RNA/1",1,"-",14120190,14120190,"0,0,0",1,"249","0",1,"ciRNA","ENSG00000147862","ENST00000543693","7","9:14116346-14120439",0.0479726428398,0,5.79726428398
"97","9",33986759,34017189,"circular_RNA/1",0,"-",33986759,33986759,"0,0,0",5,"78,154,111,78,140","0,2213,9463,12027,30290",1,"circRNA","ENSG00000137073","ENST00000379238","6,5,4,3,2","9:33973237-33986759|9:34017189-34048824",0.0479726428398,0.0119931607099,2.6359395816
"98","9",104819763,104819926,"circular_RNA/1",1,"-",104819763,104819763,"0,0,0",1,"163","0",1,"ciRNA","ENSG00000165029","ENST00000374736","21","9:104819723-104819926",0.0479726428398,0.00195806705468,4.84799446054
"99","9",125263700,125263859,"circular_RNA/2",1,"+",125263700,125263700,"0,0,0",1,"159","0",2,"ciRNA","ENSG00000165219","ENST00000469528","2","9:125263700-125287761",0.0959452856795,0.0479726428398,1.82750484521
"100","9",128921668,128921840,"circular_RNA/1",1,"+",128921668,128921668,"0,0,0",1,"172","0",1,"ciRNA","ENSG00000175287","ENST00000372592","1","9:128921668-128921929",0.0479726428398,0,5.79726428398
"101","9",135565801,135565980,"circular_RNA/1",1,"+",135565801,135565801,"0,0,0",1,"179","0",1,"ciRNA","ENSG00000122133","ENST00000479141","6","9:135565801-135566552",0.0479726428398,0,5.79726428398
"102","9",137050067,137050283,"circular_RNA/6",1,"-",137050067,137050067,"0,0,0",1,"216","0",6,"ciRNA","ENSG00000054179","ENST00000355097","6","9:137049989-137050283",0.287835857039,0.0479726428398,5.13752422607
"103","8",47927581,47927770,"circular_RNA/1",1,"-",47927581,47927581,"0,0,0",1,"189","0",1,"ciRNA","ENSG00000253729","ENST00000314191","20","8:47927353-47927770",0.0479726428398,0.0959452856795,0.547194171671
"104","8",88693665,88693834,"circular_RNA/2",1,"+",88693665,88693665,"0,0,0",1,"169","0",2,"ciRNA","ENSG00000253553","ENST00000658283","4","8:88693665-88700291",0.0959452856795,0,10.594528568
"105","8",124538689,124539024,"circular_RNA/1",1,"-",124538689,124538689,"0,0,0",1,"335","0",1,"ciRNA","ENSG00000147687","ENST00000522927","1","8:124522200-124539024",0.0479726428398,0,5.79726428398
"106","8",132077557,132077725,"circular_RNA/1",1,"-",132077557,132077557,"0,0,0",1,"168","0",1,"ciRNA","ENSG00000258417","ENST00000262283","2","8:132076543-132077725",0.0479726428398,0,5.79726428398
"107","8",143579853,143580011,"circular_RNA/2",1,"-",143579853,143579853,"0,0,0",1,"158","0",2,"ciRNA","ENSG00000104529","ENST00000317198","7","8:143579830-143580011",0.0959452856795,0,10.594528568
"108","8",144464290,144464459,"circular_RNA/1",1,"-",144464290,144464290,"0,0,0",1,"169","0",1,"ciRNA","ENSG00000291316","ENST00000438911","2","8:144453460-144464459",0.0479726428398,0.0319817618932,1.38090066318
"109","X",149944570,149944866,"circular_RNA/2",1,"+",149944570,149944570,"0,0,0",1,"296","0",2,"ciRNA","ENSG00000235703","ENST00000425602","7","X:149944570-149945347",0.0959452856795,0,10.594528568
