"","seqnames","start","end","width","strand","source","type","score","phase","circ_id","circ_type","bsj","fsj","junc_ratio","gene_id","gene_name","gene_type"
"1","1",2122456,2140639,18184,"+","CIRIquant","circRNA",1.273,NA,"1:2122456|2140639","exon","47.000","62.000","0.603","ENSMMUG00000016408","AHCTF1","protein_coding"
"2","1",2473229,2473658,430,"-","CIRIquant","circRNA",0.2979,NA,"1:2473229|2473658","exon","11.000","0.000","1.000","ENSMMUG00000011380","CNST","protein_coding"
"3","1",11349727,11365031,15305,"-","CIRIquant","circRNA",0.7042,NA,"1:11349727|11365031","exon","26.000","6.000","0.897","ENSMMUG00000001060","RYR2","protein_coding"
"4","1",11550343,11557853,7511,"-","CIRIquant","circRNA",0.5959,NA,"1:11550343|11557853","exon","22.000","0.000","1.000","ENSMMUG00000001060","RYR2","protein_coding"
"5","1",15657829,15670901,13073,"-","CIRIquant","circRNA",0.2438,NA,"1:15657829|15670901","exon","9.000","133.000","0.119","ENSMMUG00000009226","MAP3K21","protein_coding"
"6","1",15817486,15879315,61830,"+","CIRIquant","circRNA",0.2979,NA,"1:15817486|15879315","exon","11.000","17.000","0.564","ENSMMUG00000012615","PCNX2","protein_coding"
"7","1",25299230,25324883,25654,"+","CIRIquant","circRNA",2.0855,NA,"1:25299230|25324883","exon","77.000","526.000","0.226","ENSMMUG00000010389","DCAF6","protein_coding"
"8","1",36323229,36324912,1684,"-","CIRIquant","circRNA",0.7042,NA,"1:36323229|36324912","exon","26.000","470.000","0.100","ENSMMUG00000006262,ENSMMUG00000057455","ABL2,Metazoa_SRP","protein_coding,misc_RNA"
"9","1",37121534,37121996,463,"+","CIRIquant","circRNA",0.4875,NA,"1:37121534|37121996","exon","18.000","453.000","0.074","ENSMMUG00000014873","TOR1AIP1","protein_coding"
"10","1",37222211,37254939,32729,"+","CIRIquant","circRNA",0.5146,NA,"1:37222211|37254939","exon","19.000","192.000","0.165","ENSMMUG00000002135","CEP350","protein_coding"
"11","1",41972137,41973007,871,"-","CIRIquant","circRNA",0.1083,NA,"1:41972137|41973007","exon","4.000","47.000","0.145","ENSMMUG00000005410","EDEM3","protein_coding"
"12","1",41972842,41979633,6792,"-","CIRIquant","circRNA",0.0271,NA,"1:41972842|41979633","exon","1.000","199.000","0.010","ENSMMUG00000005410","EDEM3","protein_coding"
"13","1",42408307,42414024,5718,"+","CIRIquant","circRNA",0.4875,NA,"1:42408307|42414024","exon","18.000","26.000","0.581","ENSMMUG00000013882","SWT1","protein_coding"
"14","1",43627749,43640438,12690,"+","CIRIquant","circRNA",0.1083,NA,"1:43627749|43640438","exon","4.000","23.000","0.258","ENSMMUG00000009085","ODR4","protein_coding"
"15","1",50372897,50379488,6592,"+","CIRIquant","circRNA",0.2167,NA,"1:50372897|50379488","exon","8.000","104.000","0.133","ENSMMUG00000022643","RO60","protein_coding"
"16","1",54980080,55058352,78273,"-","CIRIquant","circRNA",0.4604,NA,"1:54980080|55058352","exon","17.000","42.000","0.447","ENSMMUG00000013962","DENND1B","protein_coding"
"17","1",54980080,55179136,199057,"-","CIRIquant","circRNA",0.0813,NA,"1:54980080|55179136","exon","3.000","53.000","0.102","ENSMMUG00000061874,ENSMMUG00000013962","Y_RNA,DENND1B","Y_RNA,protein_coding"
"18","1",55043064,55058352,15289,"-","CIRIquant","circRNA",3.2773,NA,"1:55043064|55058352","exon","121.000","1042.000","0.188","ENSMMUG00000013962","DENND1B","protein_coding"
"19","1",63138294,63146661,8368,"-","CIRIquant","circRNA",3.2502,NA,"1:63138294|63146661","exon","120.000","54.000","0.816","ENSMMUG00000001024","ELK4","protein_coding"
"20","1",65260318,65274216,13899,"+","CIRIquant","circRNA",0.2438,NA,"1:65260318|65274216","exon","9.000","42.000","0.300","ENSMMUG00000007129","CD46","protein_coding"
