"","seqnames","start","end","width","strand","source","type","score","phase","circ_id","circ_type","bsj","fsj","junc_ratio","gene_id"
"1","scaffold0001",67667,77417,9751,"-","CIRIquant","circRNA",0.1711,NA,"scaffold0001:67667|77417","exon","12.000","19.000","0.558","ENSMPIG00001000124241"
"2","scaffold0001",67667,80271,12605,"-","CIRIquant","circRNA",0.0713,NA,"scaffold0001:67667|80271","exon","5.000","11.000","0.476","ENSMPIG00001000124241"
"3","scaffold0001",90232,93389,3158,"-","CIRIquant","circRNA",0.0285,NA,"scaffold0001:90232|93389","exon","2.000","14.000","0.222","ENSMPIG00001000124241"
"4","scaffold0001",206272,278383,72112,"-","CIRIquant","circRNA",0.0143,NA,"scaffold0001:206272|278383","exon","1.000","0.000","1.000","ENSMPIG00001000324241"
"5","scaffold0001",254237,278383,24147,"-","CIRIquant","circRNA",0.0143,NA,"scaffold0001:254237|278383","exon","1.000","6.000","0.250","ENSMPIG00001000324241"
"6","scaffold0001",254237,362767,108531,"-","CIRIquant","circRNA",0.0143,NA,"scaffold0001:254237|362767","exon","1.000","15.000","0.118","ENSMPIG00001000324241"
"7","scaffold0001",357531,362767,5237,"-","CIRIquant","circRNA",0.4278,NA,"scaffold0001:357531|362767","exon","30.000","8.000","0.882","ENSMPIG00001000324241"
"8","scaffold0001",495583,517641,22059,"+","CIRIquant","circRNA",0.0428,NA,"scaffold0001:495583|517641","intergenic","3.000","6.000","0.500",NA
"9","scaffold0001",539017,539352,336,"+","CIRIquant","circRNA",0.0285,NA,"scaffold0001:539017|539352","exon","2.000","2.000","0.667","ENSMPIG00001000700244,ENSMPIG00001000805243"
"10","scaffold0001",602093,639909,37817,"+","CIRIquant","circRNA",0.0143,NA,"scaffold0001:602093|639909","exon","1.000","0.000","1.000","ENSMPIG00001000916243,ENSMPIG00001000700244,ENSMPIG00001000805243"
"11","scaffold0001",623501,632210,8710,"+","CIRIquant","circRNA",0.0998,NA,"scaffold0001:623501|632210","exon","7.000","6.000","0.700","ENSMPIG00001000916243,ENSMPIG00001000700244,ENSMPIG00001000805243"
"12","scaffold0001",661241,661428,188,"+","CIRIquant","circRNA",0.0285,NA,"scaffold0001:661241|661428","exon","2.000","6.000","0.400","ENSMPIG00001000916243,ENSMPIG00001000700244,ENSMPIG00001000805243"
"13","scaffold0001",683201,689672,6472,"+","CIRIquant","circRNA",0.0285,NA,"scaffold0001:683201|689672","exon","2.000","7.000","0.364","ENSMPIG00001000916243,ENSMPIG00001000700244,ENSMPIG00001000805243"
"14","scaffold0001",697841,704141,6301,"+","CIRIquant","circRNA",0.3565,NA,"scaffold0001:697841|704141","exon","25.000","4.000","0.926","ENSMPIG00001000916243,ENSMPIG00001000700244,ENSMPIG00001000805243"
