"","seqnames","start","end","width","strand","source","type","score","phase","circ_id","circ_type","bsj","fsj","junc_ratio","gene_id","gene_name"
"1","NW_017738920.1",217930,222573,4644,"+","CIRIquant","circRNA",0.0331,NA,"NW_017738920.1:217930|222573","exon","2.000","0.000","1.000","gene-PRRX1","PRRX1"
"2","NW_017738920.1",570826,571466,641,"+","CIRIquant","circRNA",0.0331,NA,"NW_017738920.1:570826|571466","exon","2.000","0.000","1.000","gene-PRRC2C","PRRC2C"
"3","NW_017738920.1",630045,640639,10595,"-","CIRIquant","circRNA",0.0496,NA,"NW_017738920.1:630045|640639","exon","3.000","0.000","1.000","gene-VAMP4","VAMP4"
"4","NW_017738920.1",772984,774424,1441,"+","CIRIquant","circRNA",0.1489,NA,"NW_017738920.1:772984|774424","exon","9.000","10.000","0.643","gene-DNM3","DNM3"
"5","NW_017738920.1",1199766,1205197,5432,"+","CIRIquant","circRNA",0.0331,NA,"NW_017738920.1:1199766|1205197","exon","2.000","3.000","0.571","gene-SUCO","SUCO"
"6","NW_017738920.1",1926502,1933968,7467,"-","CIRIquant","circRNA",0.0662,NA,"NW_017738920.1:1926502|1933968","exon","4.000","11.000","0.421","gene-RC3H1","RC3H1"
"7","NW_017738920.1",2062075,2063903,1829,"+","CIRIquant","circRNA",0.0662,NA,"NW_017738920.1:2062075|2063903","exon","4.000","1.000","0.889","gene-RABGAP1L","RABGAP1L"
"8","NW_017738920.1",2070932,2079391,8460,"+","CIRIquant","circRNA",0.0496,NA,"NW_017738920.1:2070932|2079391","exon","3.000","3.000","0.667","gene-RABGAP1L","RABGAP1L"
"9","NW_017738920.1",2134512,2139116,4605,"+","CIRIquant","circRNA",0.0165,NA,"NW_017738920.1:2134512|2139116","exon","1.000","0.000","1.000","gene-RABGAP1L","RABGAP1L"
"10","NW_017738920.1",2134512,2312640,178129,"+","CIRIquant","circRNA",0.0165,NA,"NW_017738920.1:2134512|2312640","exon","1.000","0.000","1.000","gene-RABGAP1L,gene-GPR52","RABGAP1L,GPR52"
"11","NW_017738920.1",2452717,2459205,6489,"+","CIRIquant","circRNA",0.0165,NA,"NW_017738920.1:2452717|2459205","intron","1.000","3.000","0.400","gene-CACYBP","CACYBP"
"12","NW_017738920.1",2520051,2522309,2259,"+","CIRIquant","circRNA",0.0331,NA,"NW_017738920.1:2520051|2522309","exon","2.000","4.000","0.500","gene-TNN","TNN"
"13","NW_017738920.1",3099554,3114478,14925,"-","CIRIquant","circRNA",0.0496,NA,"NW_017738920.1:3099554|3114478","exon","3.000","10.000","0.375","gene-RFWD2","RFWD2"
"14","NW_017738920.1",3122491,3135449,12959,"-","CIRIquant","circRNA",0.0496,NA,"NW_017738920.1:3122491|3135449","exon","3.000","1.000","0.857","gene-RFWD2","RFWD2"
"15","NW_017738920.1",3122491,3135452,12962,"-","CIRIquant","circRNA",0.1655,NA,"NW_017738920.1:3122491|3135452","exon","10.000","0.000","1.000","gene-RFWD2","RFWD2"
"16","NW_017738920.1",3159020,3172693,13674,"-","CIRIquant","circRNA",0.0331,NA,"NW_017738920.1:3159020|3172693","exon","2.000","9.000","0.308","gene-RFWD2","RFWD2"
"17","NW_017738920.1",3159020,3179011,19992,"-","CIRIquant","circRNA",0.6287,NA,"NW_017738920.1:3159020|3179011","exon","38.000","0.000","1.000","gene-RFWD2","RFWD2"
"18","NW_017738920.1",3166950,3172693,5744,"-","CIRIquant","circRNA",0.0331,NA,"NW_017738920.1:3166950|3172693","exon","2.000","0.000","1.000","gene-RFWD2","RFWD2"
"19","NW_017738920.1",3166950,3179011,12062,"-","CIRIquant","circRNA",0.3806,NA,"NW_017738920.1:3166950|3179011","exon","23.000","58.000","0.442","gene-RFWD2","RFWD2"
"20","NW_017738920.1",4321953,4402054,80102,"-","CIRIquant","circRNA",0.0165,NA,"NW_017738920.1:4321953|4402054","intergenic","1.000","0.000","1.000",NA,NA
"21","NW_017738920.1",4467236,4470399,3164,"-","CIRIquant","circRNA",0.0331,NA,"NW_017738920.1:4467236|4470399","exon","2.000","18.000","0.182","gene-SEC16B","SEC16B"
"22","NW_017738920.1",4470282,4474239,3958,"-","CIRIquant","circRNA",0.0165,NA,"NW_017738920.1:4470282|4474239","exon","1.000","10.000","0.167","gene-SEC16B","SEC16B"
"23","NW_017738920.1",4478501,4486764,8264,"-","CIRIquant","circRNA",0.0165,NA,"NW_017738920.1:4478501|4486764","exon","1.000","5.000","0.286","gene-SEC16B","SEC16B"
"24","NW_017738920.1",4514847,4523031,8185,"-","CIRIquant","circRNA",0.0331,NA,"NW_017738920.1:4514847|4523031","exon","2.000","0.000","1.000","gene-LOC109446012","LOC109446012"
"25","NW_017738920.1",4514847,4523181,8335,"-","CIRIquant","circRNA",0.0331,NA,"NW_017738920.1:4514847|4523181","exon","2.000","0.000","1.000","gene-LOC109446012","LOC109446012"
"26","NW_017738920.1",4696948,4762780,65833,"+","CIRIquant","circRNA",0.0165,NA,"NW_017738920.1:4696948|4762780","exon","1.000","10.000","0.167","gene-RASAL2","RASAL2"
"27","NW_017738920.1",4696948,4786143,89196,"+","CIRIquant","circRNA",0.0331,NA,"NW_017738920.1:4696948|4786143","exon","2.000","1.000","0.800","gene-RASAL2","RASAL2"
"28","NW_017738920.1",4814689,4826259,11571,"+","CIRIquant","circRNA",0.0165,NA,"NW_017738920.1:4814689|4826259","exon","1.000","3.000","0.400","gene-RASAL2","RASAL2"
"29","NW_017738920.1",5034261,5040967,6707,"+","CIRIquant","circRNA",0.0331,NA,"NW_017738920.1:5034261|5040967","exon","2.000","0.000","1.000","gene-RALGPS2","RALGPS2"
"30","NW_017738920.1",5256312,5318737,62426,"-","CIRIquant","circRNA",0.0165,NA,"NW_017738920.1:5256312|5318737","intron","1.000","3.000","0.400","gene-ABL2","ABL2"
"31","NW_017738920.1",5269062,5318737,49676,"-","CIRIquant","circRNA",0.0331,NA,"NW_017738920.1:5269062|5318737","intron","2.000","1.000","0.800","gene-ABL2","ABL2"
"32","NW_017738920.1",5868252,5868536,285,"+","CIRIquant","circRNA",0.0827,NA,"NW_017738920.1:5868252|5868536","exon","5.000","177.000","0.053","gene-QSOX1","QSOX1"
"33","NW_017738920.1",6012992,6035280,22289,"-","CIRIquant","circRNA",0.0165,NA,"NW_017738920.1:6012992|6035280","exon","1.000","0.000","1.000","gene-ACBD6","ACBD6"
"34","NW_017738920.1",6263900,6267587,3688,"+","CIRIquant","circRNA",0.0331,NA,"NW_017738920.1:6263900|6267587","exon","2.000","0.000","1.000","gene-XPR1","XPR1"
"35","NW_017738920.1",6520907,6523477,2571,"+","CIRIquant","circRNA",0.1489,NA,"NW_017738920.1:6520907|6523477","intergenic","9.000","1.000","0.947",NA,NA
"36","NW_017738920.1",6636817,6637252,436,"+","CIRIquant","circRNA",0.0331,NA,"NW_017738920.1:6636817|6637252","exon","2.000","10.000","0.286","gene-CACNA1E","CACNA1E"
"37","NW_017738920.1",6636817,6721236,84420,"+","CIRIquant","circRNA",0.0165,NA,"NW_017738920.1:6636817|6721236","exon","1.000","2.000","0.500","gene-CACNA1E","CACNA1E"
"38","NW_017738920.1",6693530,6721236,27707,"+","CIRIquant","circRNA",0.1655,NA,"NW_017738920.1:6693530|6721236","exon","10.000","2.000","0.909","gene-CACNA1E","CACNA1E"
"39","NW_017738920.1",6778011,6780643,2633,"+","CIRIquant","circRNA",0.0993,NA,"NW_017738920.1:6778011|6780643","exon","6.000","0.000","1.000","gene-CACNA1E","CACNA1E"
"40","NW_017738920.1",7062010,7069373,7364,"-","CIRIquant","circRNA",0.0165,NA,"NW_017738920.1:7062010|7069373","intergenic","1.000","1.000","0.667",NA,NA
"41","NW_017738920.1",7728122,7748641,20520,"+","CIRIquant","circRNA",0.0165,NA,"NW_017738920.1:7728122|7748641","exon","1.000","4.000","0.333","gene-LAMC1","LAMC1"
"42","NW_017738920.1",8030428,8041449,11022,"+","CIRIquant","circRNA",0.0331,NA,"NW_017738920.1:8030428|8041449","exon","2.000","6.000","0.400","gene-SMG7","SMG7"
"43","NW_017738920.1",8059966,8062921,2956,"-","CIRIquant","circRNA",0.0331,NA,"NW_017738920.1:8059966|8062921","exon","2.000","38.000","0.095","gene-NCF2","NCF2"
"44","NW_017738920.1",8130344,8185640,55297,"+","CIRIquant","circRNA",0.0496,NA,"NW_017738920.1:8130344|8185640","intron","3.000","0.000","1.000","gene-RGL1","RGL1"
"45","NW_017738920.1",8185081,8185640,560,"+","CIRIquant","circRNA",0.0331,NA,"NW_017738920.1:8185081|8185640","intron","2.000","4.000","0.500","gene-RGL1","RGL1"
"46","NW_017738921.1",262115,268602,6488,"+","CIRIquant","circRNA",0.0496,NA,"NW_017738921.1:262115|268602","exon","3.000","0.000","1.000","gene-LOC109451963","LOC109451963"
"47","NW_017738921.1",338835,339341,507,"+","CIRIquant","circRNA",0.0331,NA,"NW_017738921.1:338835|339341","exon","2.000","0.000","1.000","gene-LOC109451880","LOC109451880"
"48","NW_017738921.1",1029826,1039453,9628,"-","CIRIquant","circRNA",0.0331,NA,"NW_017738921.1:1029826|1039453","exon","2.000","0.000","1.000","gene-MARK1","MARK1"
"49","NW_017738921.1",1228331,1245248,16918,"+","CIRIquant","circRNA",0.0331,NA,"NW_017738921.1:1228331|1245248","exon","2.000","2.000","0.667","gene-RAB3GAP2","RAB3GAP2"
"50","NW_017738921.1",1251419,1256207,4789,"+","CIRIquant","circRNA",0.0165,NA,"NW_017738921.1:1251419|1256207","exon","1.000","7.000","0.222","gene-RAB3GAP2","RAB3GAP2"
"51","NW_017738921.1",2937255,2967577,30323,"+","CIRIquant","circRNA",0.0331,NA,"NW_017738921.1:2937255|2967577","exon","2.000","0.000","1.000","gene-GPATCH2","GPATCH2"
"52","NW_017738921.1",5694518,5742544,48027,"-","CIRIquant","circRNA",0.0331,NA,"NW_017738921.1:5694518|5742544","exon","2.000","0.000","1.000","gene-BRINP3","BRINP3"
"53","NW_017738921.1",7113407,7120022,6616,"+","CIRIquant","circRNA",0.3309,NA,"NW_017738921.1:7113407|7120022","exon","20.000","3.000","0.930","gene-CDC73","CDC73"
"54","NW_017738921.1",7168615,7171413,2799,"+","CIRIquant","circRNA",0.0165,NA,"NW_017738921.1:7168615|7171413","exon","1.000","0.000","1.000","gene-CDC73","CDC73"
"55","NW_017738922.1",339566,343269,3704,"-","CIRIquant","circRNA",0.0496,NA,"NW_017738922.1:339566|343269","exon","3.000","1.000","0.857","gene-NOL10","NOL10"
"56","NW_017738922.1",702434,705205,2772,"-","CIRIquant","circRNA",0.0165,NA,"NW_017738922.1:702434|705205","intron","1.000","0.000","1.000","gene-ROCK2","ROCK2"
"57","NW_017738922.1",1057565,1058632,1068,"+","CIRIquant","circRNA",0.0662,NA,"NW_017738922.1:1057565|1058632","exon","4.000","4.000","0.667","gene-LPIN1","LPIN1"
"58","NW_017738922.1",1057565,1081709,24145,"+","CIRIquant","circRNA",0.0165,NA,"NW_017738922.1:1057565|1081709","exon","1.000","5.000","0.286","gene-LPIN1","LPIN1"
"59","NW_017738922.1",3297368,3307957,10590,"-","CIRIquant","circRNA",0.0165,NA,"NW_017738922.1:3297368|3307957","exon","1.000","6.000","0.250","gene-NBAS","NBAS"
"60","NW_017738922.1",3297368,3331751,34384,"-","CIRIquant","circRNA",0.1158,NA,"NW_017738922.1:3297368|3331751","exon","7.000","4.000","0.778","gene-NBAS","NBAS"
"61","NW_017738922.1",3357894,3359653,1760,"-","CIRIquant","circRNA",0.0662,NA,"NW_017738922.1:3357894|3359653","exon","4.000","1.000","0.889","gene-NBAS","NBAS"
"62","NW_017738922.1",3357894,3373065,15172,"-","CIRIquant","circRNA",0.0331,NA,"NW_017738922.1:3357894|3373065","exon","2.000","5.000","0.444","gene-NBAS","NBAS"
"63","NW_017738922.1",3383795,3392571,8777,"-","CIRIquant","circRNA",0.0993,NA,"NW_017738922.1:3383795|3392571","exon","6.000","3.000","0.800","gene-NBAS","NBAS"
