"","seqnames","start","end","width","strand","source","type","score","phase","circ_id","circ_type","bsj","fsj","junc_ratio","gene_id","gene_name","gene_type"
"1","1",5159232,5171346,12115,"+","CIRIquant","circRNA",0.1831,NA,"1:5159232|5171346","exon","9.000","4.000","0.818","ENSMUSG00000033793","Atp6v1h","protein_coding"
"2","1",5159232,5194692,35461,"+","CIRIquant","circRNA",0.061,NA,"1:5159232|5194692","exon","3.000","3.000","0.667","ENSMUSG00000033793","Atp6v1h","protein_coding"
"3","1",7190418,7190839,422,"+","CIRIquant","circRNA",0.0203,NA,"1:7190418|7190839","exon","1.000","0.000","1.000","ENSMUSG00000051285","Pcmtd1","protein_coding"
"4","1",10104233,10105388,1156,"-","CIRIquant","circRNA",0.0203,NA,"1:10104233|10105388","exon","1.000","1.000","0.667","ENSMUSG00000025917","Cops5","protein_coding"
"5","1",10145085,10152571,7487,"+","CIRIquant","circRNA",0.0203,NA,"1:10145085|10152571","exon","1.000","3.000","0.400","ENSMUSG00000056763","Cspp1","protein_coding"
"6","1",10258982,10259903,922,"-","CIRIquant","circRNA",0.0203,NA,"1:10258982|10259903","exon","1.000","3.000","0.400","ENSMUSG00000067851","Arfgef1","protein_coding"
"7","1",13291531,13294937,3407,"-","CIRIquant","circRNA",0.4272,NA,"1:13291531|13294937","exon","21.000","26.000","0.618","ENSMUSG00000005886","Ncoa2","protein_coding"
"8","1",13291531,13356249,64719,"-","CIRIquant","circRNA",0.8545,NA,"1:13291531|13356249","exon","42.000","1.000","0.988","ENSMUSG00000103495,ENSMUSG00000005886","Gm37409,Ncoa2","TEC,protein_coding"
"9","1",13642027,13646676,4650,"-","CIRIquant","circRNA",0.061,NA,"1:13642027|13646676","exon","3.000","13.000","0.316","ENSMUSG00000025935","Tram1","protein_coding"
"10","1",15901731,15908512,6782,"+","CIRIquant","circRNA",0.0203,NA,"1:15901731|15908512","exon","1.000","4.000","0.333","ENSMUSG00000025925","Terf1","protein_coding"
"11","1",16510547,16556374,45828,"-","CIRIquant","circRNA",0.0407,NA,"1:16510547|16556374","exon","2.000","0.000","1.000","ENSMUSG00000025920","Stau2","protein_coding"
"12","1",16533259,16556374,23116,"-","CIRIquant","circRNA",0.0407,NA,"1:16533259|16556374","exon","2.000","21.000","0.160","ENSMUSG00000025920","Stau2","protein_coding"
"13","1",16556244,16579632,23389,"-","CIRIquant","circRNA",0.0203,NA,"1:16556244|16579632","exon","1.000","14.000","0.125","ENSMUSG00000025920","Stau2","protein_coding"
"14","1",16652151,16655655,3505,"-","CIRIquant","circRNA",0.061,NA,"1:16652151|16655655","exon","3.000","1.000","0.857","ENSMUSG00000025939","Ube2w","protein_coding"
"15","1",24246467,24253673,7207,"+","CIRIquant","circRNA",0.061,NA,"1:24246467|24253673","exon","3.000","152.000","0.038","ENSMUSG00000026147","Col9a1","protein_coding"
"16","1",24767627,24801364,33738,"+","CIRIquant","circRNA",0.0203,NA,"1:24767627|24801364","exon","1.000","2.000","0.500","ENSMUSG00000073725","Lmbrd1","protein_coding"
"17","1",24782964,24784051,1088,"+","CIRIquant","circRNA",0.0203,NA,"1:24782964|24784051","exon","1.000","0.000","1.000","ENSMUSG00000073725","Lmbrd1","protein_coding"
"18","1",30876186,30902336,26151,"-","CIRIquant","circRNA",0.0203,NA,"1:30876186|30902336","exon","1.000","2.000","0.500","ENSMUSG00000048874","Phf3","protein_coding"
"19","1",33551097,33553298,2202,"-","CIRIquant","circRNA",0.0203,NA,"1:33551097|33553298","exon","1.000","2.000","0.500","ENSMUSG00000026134","Prim2","protein_coding"
"20","1",33667476,33669514,2039,"-","CIRIquant","circRNA",0.0814,NA,"1:33667476|33669514","exon","4.000","2.000","0.800","ENSMUSG00000026134","Prim2","protein_coding"
"21","1",33822122,33825613,3492,"-","CIRIquant","circRNA",0.0203,NA,"1:33822122|33825613","exon","1.000","0.000","1.000","ENSMUSG00000042197","Zfp451","protein_coding"
"22","1",34125323,34156605,31283,"+","CIRIquant","circRNA",0.0407,NA,"1:34125323|34156605","exon","2.000","1.000","0.800","ENSMUSG00000026131,ENSMUSG00000105982","Dst,Mir6896","protein_coding,miRNA"
"23","1",36185113,36189240,4128,"-","CIRIquant","circRNA",0.0203,NA,"1:36185113|36189240","exon","1.000","19.000","0.095","ENSMUSG00000037470","Uggt1","protein_coding"
"24","1",36221551,36225049,3499,"-","CIRIquant","circRNA",0.0407,NA,"1:36221551|36225049","exon","2.000","2.000","0.667","ENSMUSG00000037470","Uggt1","protein_coding"
"25","1",36234931,36236716,1786,"-","CIRIquant","circRNA",0.0203,NA,"1:36234931|36236716","exon","1.000","1.000","0.667","ENSMUSG00000037470","Uggt1","protein_coding"
"26","1",36234931,36240846,5916,"-","CIRIquant","circRNA",0.0203,NA,"1:36234931|36240846","exon","1.000","0.000","1.000","ENSMUSG00000037470","Uggt1","protein_coding"
"27","1",36354160,36355408,1249,"+","CIRIquant","circRNA",0.0407,NA,"1:36354160|36355408","intron","2.000","8.000","0.333","ENSMUSG00000037447","Arid5a","protein_coding"
"28","1",37529341,37537821,8481,"-","CIRIquant","circRNA",0.1017,NA,"1:37529341|37537821","exon","5.000","2.000","0.833","ENSMUSG00000026110","Mgat4a","protein_coding"
"29","1",37676942,37683721,6780,"-","CIRIquant","circRNA",0.0203,NA,"1:37676942|37683721","exon","1.000","5.000","0.286","ENSMUSG00000026090","Cracdl","protein_coding"
"30","1",38092697,38124733,32037,"-","CIRIquant","circRNA",0.0203,NA,"1:38092697|38124733","exon","1.000","0.000","1.000","ENSMUSG00000026082,ENSMUSG00000103804","Rev1,Gm37062","protein_coding,lncRNA"
"31","1",39326549,39339814,13266,"+","CIRIquant","circRNA",0.1424,NA,"1:39326549|39339814","exon","7.000","9.000","0.609","ENSMUSG00000026077","Npas2","protein_coding"
"32","1",39326549,39351042,24494,"+","CIRIquant","circRNA",0.0203,NA,"1:39326549|39351042","exon","1.000","2.000","0.500","ENSMUSG00000026077","Npas2","protein_coding"
"33","1",39433146,39442004,8859,"-","CIRIquant","circRNA",0.0407,NA,"1:39433146|39442004","exon","2.000","17.000","0.190","ENSMUSG00000003134","Tbc1d8","protein_coding"
"34","1",39441764,39445951,4188,"-","CIRIquant","circRNA",0.061,NA,"1:39441764|39445951","exon","3.000","36.000","0.143","ENSMUSG00000003134","Tbc1d8","protein_coding"
"35","1",39459822,39465259,5438,"-","CIRIquant","circRNA",0.0203,NA,"1:39459822|39465259","intron","1.000","10.000","0.167","ENSMUSG00000003134","Tbc1d8","protein_coding"
"36","1",39594559,39604413,9855,"-","CIRIquant","circRNA",0.0203,NA,"1:39594559|39604413","exon","1.000","14.000","0.125","ENSMUSG00000048234","Rnf149","protein_coding"
"37","1",40639930,40642230,2301,"+","CIRIquant","circRNA",0.0203,NA,"1:40639930|40642230","exon","1.000","8.000","0.200","ENSMUSG00000026065","Slc9a4","protein_coding"
"38","1",40642013,40649547,7535,"+","CIRIquant","circRNA",0.0407,NA,"1:40642013|40649547","exon","2.000","7.000","0.364","ENSMUSG00000026065","Slc9a4","protein_coding"
"39","1",43836405,43856124,19720,"-","CIRIquant","circRNA",0.061,NA,"1:43836405|43856124","exon","3.000","8.000","0.429","ENSMUSG00000057363","Uxs1","protein_coding"
"40","1",44793503,44820266,26764,"+","CIRIquant","circRNA",0.0407,NA,"1:44793503|44820266","exon","2.000","2.000","0.667","ENSMUSG00000056870,ENSMUSG00000103071","Gulp1,Gm38110","protein_coding,TEC"
"41","1",52747323,52748914,1592,"-","CIRIquant","circRNA",0.0814,NA,"1:52747323|52748914","exon","4.000","11.000","0.421","ENSMUSG00000041439","Mfsd6","protein_coding"
"42","1",53295788,53321251,25464,"-","CIRIquant","circRNA",0.061,NA,"1:53295788|53321251","exon","3.000","0.000","1.000","ENSMUSG00000026098","Pms1","protein_coding"
