"","seqnames","start","end","width","strand","source","type","score","phase","circ_id","circ_type","bsj","fsj","junc_ratio","gene_id","gene_name","gene_type"
"1","1",1846953,1852256,5304,"+","CIRIquant","circRNA",0.0576,NA,"1:1846953|1852256","intron","3.000","63.000","0.087","ENSMMUG00000004566","ZNF124","protein_coding"
"2","1",1847475,1852256,4782,"+","CIRIquant","circRNA",0.4035,NA,"1:1847475|1852256","intron","21.000","41.000","0.506","ENSMMUG00000004566","ZNF124","protein_coding"
"3","1",1847529,1852256,4728,"+","CIRIquant","circRNA",1.6715,NA,"1:1847529|1852256","intron","87.000","25.000","0.874","ENSMMUG00000004566","ZNF124","protein_coding"
"4","1",1961561,1964149,2589,"+","CIRIquant","circRNA",0.2306,NA,"1:1961561|1964149","exon","12.000","59.000","0.289","ENSMMUG00000050290,ENSMMUG00000031191","ZNF670","protein_coding,protein_coding"
"5","1",2119315,2120627,1313,"+","CIRIquant","circRNA",0.0769,NA,"1:2119315|2120627","exon","4.000","243.000","0.032","ENSMMUG00000016408","AHCTF1","protein_coding"
"6","1",2119315,2140639,21325,"+","CIRIquant","circRNA",0.1921,NA,"1:2119315|2140639","exon","10.000","188.000","0.096","ENSMMUG00000016408","AHCTF1","protein_coding"
"7","1",2119315,2147236,27922,"+","CIRIquant","circRNA",0.0384,NA,"1:2119315|2147236","exon","2.000","349.000","0.011","ENSMMUG00000016408","AHCTF1","protein_coding"
"8","1",2141250,2150725,9476,"+","CIRIquant","circRNA",0.2113,NA,"1:2141250|2150725","exon","11.000","219.000","0.091","ENSMMUG00000016408","AHCTF1","protein_coding"
"9","1",2158101,2159925,1825,"+","CIRIquant","circRNA",0.0384,NA,"1:2158101|2159925","exon","2.000","350.000","0.011","ENSMMUG00000016408","AHCTF1","protein_coding"
"10","1",2517872,2518825,954,"+","CIRIquant","circRNA",0.0192,NA,"1:2517872|2518825","exon","1.000","261.000","0.008","ENSMMUG00000055490","TFB2M","protein_coding"
"11","1",3066815,3158689,91875,"+","CIRIquant","circRNA",0.0192,NA,"1:3066815|3158689","intron","1.000","17.000","0.105","ENSMMUG00000005777","SMYD3","protein_coding"
"12","1",3446525,3490222,43698,"-","CIRIquant","circRNA",0.1153,NA,"1:3446525|3490222","exon","6.000","24.000","0.333","ENSMMUG00000017324","KIF26B","protein_coding"
"13","1",4599703,4643237,43535,"-","CIRIquant","circRNA",0.1729,NA,"1:4599703|4643237","intron","9.000","5.000","0.783","ENSMMUG00000000021","CATSPERE","protein_coding"
"14","1",4697643,4699457,1815,"+","CIRIquant","circRNA",0.0576,NA,"1:4697643|4699457","exon","3.000","195.000","0.030","ENSMMUG00000000016","ADSS2","protein_coding"
"15","1",5383248,5513010,129763,"+","CIRIquant","circRNA",0.0576,NA,"1:5383248|5513010","intron","3.000","39.000","0.133","ENSMMUG00000019995","AKT3","protein_coding"
"16","1",5511513,5580916,69404,"+","CIRIquant","circRNA",0.0192,NA,"1:5511513|5580916","exon","1.000","109.000","0.018","ENSMMUG00000019995","AKT3","protein_coding"
"17","1",5709774,5720573,10800,"-","CIRIquant","circRNA",0.1921,NA,"1:5709774|5720573","exon","10.000","45.000","0.308","ENSMMUG00000019994","SDCCAG8","protein_coding"
