"","chrom","start","end","name","score","strand","thickStart","thickEnd","itemRgb","exonCount","exonSize","exonOffsets","readNumber","circType","geneName","isoformName","index","flankIntron","FPBcirc","FPBlinear","CIRCscore"
"1","5",1961433,1965800,"circular_RNA/4",0,"+",1961433,1961433,"0,0,0",2,"626,163","0,4204",4,"circRNA","ENSMMUG00000046942","ENSMMUT00000054754","2,3","5:1930135-1961433|5:1965800-1978592",0.458466745418,3.43850059063,0.13584650288
"2","5",1961433,1997453,"circular_RNA/24",0,"+",1961433,1961433,"0,0,0",6,"626,163,167,483,145,119","0,4204,17159,18451,31552,35901",24,"circRNA","ENSMMUG00000046942","ENSMMUT00000054754","2,3,4,5,6,7","5:1930135-1961433|5:1997453-2000908",2.75080047251,3.43850059063,0.800579962205
"3","5",2778989,2779848,"circular_RNA/16",1,"+",2778989,2778989,"0,0,0",1,"859","0",16,"circRNA","ENSMMUG00000013158","ENSMMUT00000070409","18","5:2775945-2778989|5:2779848-2795446",1.83386698167,2.48145125957,0.740077484794
"4","5",3299543,3302033,"circular_RNA/5",0,"+",3299543,3299543,"0,0,0",3,"123,236,143","0,1045,2347",5,"circRNA","ENSMMUG00000008392","ENSMMUT00000082236","36,37,38","5:3295345-3299543|5:3302033-3312314",0.573083431772,12.1979940145,0.047762427724
"5","5",21391987,21454946,"circular_RNA/15",1,"-",21391987,21391987,"0,0,0",12,"209,214,204,162,156,202,165,214,161,72,72,72","0,419,8043,11209,22929,24057,26329,31033,33333,35807,43220,62887",15,"circRNA","ENSMMUG00000019963","ENSMMUT00000028060","13,12,11,10,9,8,7,6,5,4,3,2","5:21381340-21391987|5:21454946-21496170",1.71925029532,0.897830709777,1.9048158172
"6","5",21414916,21427866,"circular_RNA/30",0,"-",21414916,21414916,"0,0,0",6,"156,202,165,214,161,72","0,1128,3400,8104,10404,12878",30,"circRNA","ENSMMUG00000019963","ENSMMUT00000028060","9,8,7,6,5,4","5:21403358-21414916|5:21427866-21435207",3.43850059063,0.897830709777,3.7986163648
"7","5",36783355,36785500,"circular_RNA/1",0,"-",36783355,36783355,"0,0,0",2,"72,225","0,1920",1,"circRNA","ENSMMUG00000017630","ENSMMUT00000082291","3,2","5:36774057-36783355|5:36785500-36821179",0.114616686354,6.60956224644,0.0188255177177
"8","5",38994541,39002279,"circular_RNA/12",0,"-",38994541,38994541,"0,0,0",4,"137,69,159,124","0,2494,6332,7614",12,"circRNA","ENSMMUG00000011323","ENSMMUT00000015857","21,20,19,18","5:38991139-38994541|5:39002279-39005167",1.37540023625,13.7370221127,0.100778206719
"9","5",40172894,40173710,"circular_RNA/23",0,"-",40172894,40172894,"0,0,0",1,"816","0",23,"circRNA","ENSMMUG00000012563","ENSMMUT00000095901","4","5:40103650-40172894|5:40173710-40222722",2.63618378615,8.20327998051,0.322183560335
"10","5",40172894,40192274,"circular_RNA/20",0,"-",40172894,40172894,"0,0,0",3,"336,390,69","0,426,19311",20,"circRNA","ENSMMUG00000012563","ENSMMUT00000096646","4,3,2","5:40103650-40172894|5:40192274-40220422",2.29233372709,8.20327998051,0.280318427297
